"Koshka","jungler","Stormcrown","Broken Myth","Journey Boots","Metal Jacket","1"
"Koshka","jungler","Broken Myth","Stormcrown","Travel Boots","Aegis","1"
"Koshka","jungler","Aftershock","Travel Boots","Shatterglass","Aegis","1"
"Koshka","jungler","Shatterglass","Broken Myth","Sprint Boots","Aftershock","1"
"Koshka","jungler","Shatterglass","Travel Boots","Broken Myth","Aegis","1"
"Koshka","jungler","Shatterglass","Sprint Boots","Aftershock","Fountain of Renewal","1"
"Koshka","jungler","Shatterglass","Halcyon Chargers","Atlas Pauldron","Aftershock","1"
"Koshka","jungler","Journey Boots","Aegis","Shatterglass","Broken Myth","1"
"Koshka","jungler","Aftershock","Reflex Block","Alternating Current","Halcyon Chargers","1"
"Koshka","jungler","Shatterglass","Piercing Shard","War Treads","Slumbering Husk","1"
"Koshka","jungler","Shatterglass","Halcyon Potion","Broken Myth","Slumbering Husk","1"
"Koshka","jungler","War Treads","Aegis","Aftershock","Piercing Shard","1"
"Koshka","jungler","Aftershock","Broken Myth","Travel Boots","Flare","1"
"Koshka","jungler","Stormcrown","Sprint Boots","Aftershock","Alternating Current","1"
"Koshka","jungler","Aftershock","Halcyon Chargers","Kinetic Shield","Shatterglass","1"
"Koshka","jungler","Shatterglass","Sprint Boots","Halcyon Potion","Eclipse Prism","1"
"Koshka","jungler","Aftershock","Shatterglass","Stormcrown","Fountain of Renewal","1"
"Koshka","jungler","Shatterglass","Sprint Boots","Broken Myth","Reflex Block","1"
"Koshka","jungler","Aftershock","Sprint Boots","Shatterglass","Broken Myth","1"
"Koshka","jungler","Shatterglass","Travel Boots","Coat of Plates","Kinetic Shield","1"
"Koshka","jungler","Coat of Plates","Broken Myth","Aftershock","Eclipse Prism","1"
"Koshka","jungler","Fountain of Renewal","Aftershock","Journey Boots","Shatterglass","1"
"Koshka","jungler","Aftershock","Reflex Block","Travel Boots","Crystal Bit","1"
"Koshka","jungler","Broken Myth","Shatterglass","Aegis","Travel Boots","1"
"Koshka","jungler","Broken Myth","Shatterglass","Reflex Block","Travel Boots","1"
"Koshka","jungler","Broken Myth","Aegis","Halcyon Chargers","Aftershock","1"
"Koshka","jungler","Piercing Shard","Shatterglass","Reflex Block","Halcyon Chargers","1"
"Koshka","jungler","Aftershock","Aegis","Shatterglass","Journey Boots","1"
"Koshka","jungler","Aftershock","Eve of Harvest","Sprint Boots","Shatterglass","1"
"Koshka","jungler","Aegis","Halcyon Chargers","Broken Myth","Aftershock","1"
"Koshka","jungler","Reflex Block","Travel Boots","Aftershock","Broken Myth","1"
"Koshka","jungler","Slumbering Husk","Sprint Boots","Aftershock","Broken Myth","1"
"Koshka","jungler","Aftershock","Stormcrown","Light Armor","Travel Boots","1"
"Koshka","jungler","Shatterglass","Atlas Pauldron","Travel Boots","Aftershock","1"
"Koshka","jungler","Broken Myth","Contraption","Halcyon Chargers","Atlas Pauldron","1"
"Koshka","jungler","Aftershock","Stormcrown","Atlas Pauldron","Travel Boots","1"
"Koshka","jungler","Aftershock","Stormcrown","Halcyon Chargers","Coat of Plates","1"
"Koshka","jungler","Halcyon Potion","Halcyon Potion","Halcyon Potion","Halcyon Potion","1"
"Koshka","jungler","Frostburn","Aftershock","Halcyon Chargers","Metal Jacket","1"
"Koshka","jungler","Aftershock","Broken Myth","Atlas Pauldron","Kinetic Shield","1"
"Koshka","jungler","Broken Myth","Aftershock","Sprint Boots","Halcyon Potion","1"
"Koshka","jungler","Shatterglass","Coat of Plates","Coat of Plates","Coat of Plates","1"
"Koshka","jungler","Aftershock","Broken Myth","Dragonheart","Sprint Boots","1"
"Koshka","jungler","Aftershock","Fountain of Renewal","Broken Myth","War Treads","1"
"Koshka","jungler","Shatterglass","Halcyon Chargers","Broken Myth","Aegis","1"
"Koshka","jungler","Aftershock","Eve of Harvest","Reflex Block","Broken Myth","1"
"Koshka","jungler","Shatterglass","Lucky Strike","Metal Jacket","War Treads","1"
"Koshka","jungler","Aftershock","Halcyon Chargers","Metal Jacket","Shatterglass","1"
"Koshka","jungler","Fountain of Renewal","Fountain of Renewal","Fountain of Renewal","Fountain of Renewal","1"
"Koshka","jungler","Aftershock","Stormguard Banner","Halcyon Potion","Travel Boots","1"
"Koshka","jungler","Shatterglass","Fountain of Renewal","Travel Boots","Clockwork","1"
"Koshka","jungler","Shatterglass","Aftershock","Scout Trap","Dragonheart","1"
"Koshka","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Travel Boots","1"
"Koshka","jungler","Shatterglass","Frostburn","Fountain of Renewal","Travel Boots","1"
"Koshka","jungler","Aftershock","Shatterglass","Travel Boots","Metal Jacket","1"
"Koshka","jungler","Aftershock","Halcyon Chargers","Tension Bow","Aegis","1"
"Koshka","jungler","Shatterglass","Sprint Boots","Aftershock","Aegis","1"
"Koshka","jungler","Aftershock","Travel Boots","Crucible","Shatterglass","1"
"Koshka","jungler","Stormcrown","Halcyon Potion","Shatterglass","Aftershock","1"
"Koshka","jungler","Broken Myth","Travel Boots","Aegis","Broken Myth","1"
"Koshka","jungler","War Treads","Shatterglass","Fountain of Renewal","Crucible","1"
"Koshka","jungler","Eve of Harvest","Aftershock","Shatterglass","Kinetic Shield","1"
"Koshka","jungler","Travel Boots","Aegis","Shatterglass","Eclipse Prism","1"
"Koshka","jungler","Travel Boots","Shatterglass","Shatterglass","Piercing Shard","1"
"Koshka","jungler","Kinetic Shield","Travel Boots","Shatterglass","Stormcrown","1"
"Koshka","jungler","Reflex Block","Shatterglass","Aftershock","Sprint Boots","1"
"Koshka","jungler","Shatterglass","Travel Boots","Aftershock","Crystal Bit","1"
"Koshka","jungler","Shatterglass","Reflex Block","Travel Boots","Heavy Prism","1"
"Koshka","jungler","Aftershock","Sprint Boots","Piercing Shard","Light Armor","1"
"Koshka","jungler","Shatterglass","Broken Myth","Aegis","Sprint Boots","1"
"Koshka","jungler","Stormcrown","Broken Myth","Travel Boots","Aftershock","1"
"Koshka","jungler","Aftershock","Stormcrown","Travel Boots","Shatterglass","1"
"Koshka","jungler","Journey Boots","Travel Boots","Sprint Boots","Sprint Boots","1"
"Koshka","jungler","Aftershock","Stormcrown","Travel Boots","Reflex Block","1"
"Koshka","jungler","Shatterglass","Travel Boots","Stormcrown","Aegis","1"
"Koshka","jungler","Aftershock","Broken Myth","Stormcrown","Travel Boots","1"
"Koshka","jungler","Shatterglass","Travel Boots","Aegis","Stormcrown","1"
"Koshka","jungler","Shatterglass","Metal Jacket","Broken Myth","Travel Boots","1"
"Koshka","jungler","Aftershock","Travel Boots","Coat of Plates","Shatterglass","1"
"Koshka","jungler","Aftershock","Travel Boots","Clockwork","Clockwork","1"
"Koshka","jungler","Aftershock","Broken Myth","Travel Boots","Reflex Block","1"
"Koshka","jungler","Aftershock","Eve of Harvest","Aegis","Eclipse Prism","1"
"Koshka","jungler","Shatterglass","Aegis","War Treads","Aftershock","1"
"Koshka","jungler","Shatterglass","Shatterglass","Aegis","Travel Boots","1"
"Koshka","jungler","Shatterglass","Aftershock","Alternating Current","Slumbering Husk","1"
"Koshka","jungler","Aftershock","Atlas Pauldron","Travel Boots","Broken Myth","1"
"Koshka","jungler","Eve of Harvest","Aegis","Coat of Plates","Travel Boots","1"
"Koshka","jungler","Aftershock","Broken Myth","Crucible","Stormcrown","1"
"Koshka","jungler","Aftershock","Sprint Boots","Shatterglass","Eclipse Prism","1"
"Koshka","jungler","Alternating Current","Alternating Current","Heavy Prism","Travel Boots","1"
"Koshka","jungler","Shatterglass","Atlas Pauldron","Kinetic Shield","Chronograph","1"
"Koshka","jungler","Aftershock","Sprint Boots","Kinetic Shield","Chronograph","1"
"Koshka","jungler","Aftershock","Sprint Boots","Fountain of Renewal","Heavy Prism","1"
"Koshka","jungler","Broken Myth","Aftershock","Halcyon Chargers","Aegis","1"
"Koshka","jungler","Shatterglass","Aftershock","Broken Myth","Dragonheart","1"
"Koshka","jungler","Shatterglass","Broken Myth","Halcyon Chargers","Atlas Pauldron","1"
"Koshka","jungler","Shatterglass","Eve of Harvest","Dragonheart","Travel Boots","1"
"Koshka","jungler","Aftershock","Eve of Harvest","Broken Myth","Kinetic Shield","1"
"Koshka","jungler","Crystal Bit","Sprint Boots","Tension Bow","Breaking Point","1"
"Koshka","jungler","Halcyon Potion","Aftershock","Sprint Boots","Shatterglass","1"
"Koshka","jungler","Aftershock","Broken Myth","Shatterglass","Heavy Prism","1"
"Koshka","jungler","Atlas Pauldron","Shatterglass","Broken Myth","Travel Boots","1"
"Koshka","jungler","Shatterglass","Broken Myth","Sprint Boots","Metal Jacket","1"
"Koshka","jungler","Aftershock","Sprint Boots","Dragonheart","Shatterglass","1"
"Koshka","jungler","Fountain of Renewal","Aftershock","Broken Myth","Metal Jacket","1"
"Koshka","jungler","Shatterglass","Aegis","Atlas Pauldron","Halcyon Chargers","1"
"Koshka","jungler","Halcyon Potion","Crystal Bit","Stormcrown","Sprint Boots","1"
"Koshka","jungler","Travel Boots","Shatterglass","Aegis","Halcyon Potion","1"
"Koshka","jungler","Stormcrown","Sprint Boots","Oakheart","Heavy Prism","1"
"Koshka","jungler","Reflex Block","Travel Boots","Aftershock","Piercing Shard","1"
"Koshka","jungler","Aftershock","Stormcrown","Halcyon Chargers","Atlas Pauldron","1"
"Koshka","jungler","Aftershock","Travel Boots","Stormcrown","Lifespring","1"
"Koshka","jungler","Aftershock","Broken Myth","Shatterglass","Halcyon Chargers","1"
"Koshka","jungler","Shatterglass","Light Armor","Sprint Boots","Halcyon Potion","1"
"Koshka","jungler","Aftershock","Stormcrown","Halcyon Chargers","Aegis","1"
"Koshka","jungler","Aftershock","Halcyon Chargers","Reflex Block","Broken Myth","1"
"Koshka","jungler","Shatterglass","Broken Myth","War Treads","Stormcrown","1"
"Koshka","jungler","Shatterglass","Sprint Boots","Kinetic Shield","Reflex Block","1"
"Koshka","jungler","Crucible","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Koshka","jungler","Shatterglass","Sprint Boots","Alternating Current","Heavy Prism","1"
"Koshka","jungler","Shatterglass","Sprint Boots","Coat of Plates","Oakheart","1"
"Koshka","jungler","Shatterglass","Aftershock","Frostburn","Sprint Boots","1"
"Koshka","jungler","Shatterglass","Atlas Pauldron","Aftershock","Halcyon Chargers","1"
"Koshka","jungler","Aftershock","Travel Boots","Shatterglass","Broken Myth","1"
"Koshka","jungler","Shatterglass","Metal Jacket","Sprint Boots","Dragonheart","1"
"Koshka","jungler","Broken Myth","Eve of Harvest","Travel Boots","Kinetic Shield","1"
"Koshka","jungler","Broken Myth","Halcyon Chargers","Aegis","Aftershock","1"
"Koshka","jungler","Alternating Current","Broken Myth","Halcyon Potion","Travel Boots","1"
"Koshka","jungler","Shatterglass","Journey Boots","Chronograph","Lifespring","1"
"Koshka","jungler","Shatterglass","Sprint Boots","Piercing Shard","Piercing Shard","1"
"Koshka","jungler","Chronograph","Aftershock","Travel Boots","Broken Myth","1"
"Koshka","jungler","Fountain of Renewal","Travel Boots","Aftershock","Broken Myth","1"
"Koshka","jungler","Aftershock","Shatterglass","Travel Boots","Atlas Pauldron","1"
"Koshka","jungler","Aftershock","Stormcrown","Travel Boots","Light Shield","1"
"Koshka","jungler","Reflex Block","Travel Boots","Aftershock","Eve of Harvest","1"
"Koshka","jungler","Shatterglass","Halcyon Chargers","Aegis","Clockwork","1"
"Koshka","jungler","Shatterglass","Aegis","Halcyon Chargers","Void Battery","1"
"Koshka","jungler","Travel Boots","Broken Myth","Aegis","Aftershock","1"
"Koshka","jungler","Travel Boots","Aftershock","Reflex Block","Broken Myth","1"
"Koshka","jungler","Frostburn","Shatterglass","Halcyon Chargers","Piercing Shard","1"
"Koshka","jungler","Coat of Plates","Aftershock","Eclipse Prism","Heavy Prism","1"
"Koshka","jungler","Halcyon Chargers","Reflex Block","Aftershock","Piercing Shard","1"
"Koshka","jungler","Travel Boots","Fountain of Renewal","Shatterglass","Aftershock","1"
"Koshka","jungler","Halcyon Chargers","Shatterglass","Shatterglass","Metal Jacket","1"
"Koshka","jungler","Lifespring","Aftershock","Stormcrown","Aegis","1"
"Koshka","jungler","Aftershock","Crucible","Travel Boots","Halcyon Potion","1"
"Koshka","jungler","Aftershock","Shatterglass","Metal Jacket","Halcyon Potion","1"
"Koshka","jungler","Travel Boots","Aftershock","Shatterglass","Oakheart","1"
"Koshka","jungler","Shatterglass","Aftershock","Metal Jacket","Journey Boots","1"
"Koshka","jungler","Shatterglass","Aftershock","Broken Myth","Halcyon Chargers","1"
"Koshka","jungler","Travel Boots","Aftershock","Stormcrown","Coat of Plates","1"
"Koshka","jungler","Stormcrown","Aftershock","Broken Myth","Travel Boots","1"
"Koshka","jungler","Piercing Shard","Shatterglass","Sprint Boots","Reflex Block","1"
"Koshka","jungler","Stormcrown","Aftershock","Shatterglass","Aegis","1"
"Koshka","jungler","Aftershock","Atlas Pauldron","Broken Myth","Travel Boots","1"
"Koshka","jungler","Shatterglass","Crucible","Travel Boots","Stormcrown","1"
"Koshka","jungler","Alternating Current","Shatterglass","Stormguard Banner","Hourglass","1"
"Koshka","jungler","Aegis","Shatterglass","Sprint Boots","Shatterglass","1"
"Koshka","jungler","Shatterglass","Broken Myth","Journey Boots","Broken Myth","1"
"Koshka","jungler","Broken Myth","Aftershock","Stormcrown","Travel Boots","1"
"Koshka","jungler","Stormcrown","War Treads","Shatterglass","Broken Myth","1"
"Koshka","jungler","Shatterglass","Aegis","Travel Boots","Slumbering Husk","1"
"Koshka","jungler","Shatterglass","Broken Myth","Chronograph","Aegis","1"
"Koshka","jungler","Clockwork","Shatterglass","Aegis","Halcyon Chargers","1"
"Koshka","jungler","Shatterglass","Travel Boots","Clockwork","Aegis","1"
"Koshka","jungler","Broken Myth","Aegis","Halcyon Chargers","Dragonheart","1"
"Koshka","jungler","Shatterglass","Reflex Block","Kinetic Shield","Travel Boots","1"
"Koshka","jungler","Aftershock","Coat of Plates","Stormcrown","Aegis","1"
"Koshka","jungler","Slumbering Husk","Shatterglass","Sprint Boots","Heavy Prism","1"
"Koshka","jungler","Shatterglass","Stormcrown","Halcyon Chargers","Metal Jacket","1"
"Koshka","jungler","Aftershock","Metal Jacket","Shatterglass","Stormcrown","1"
"Koshka","jungler","Travel Boots","Shatterglass","Clockwork","Aegis","1"
"Koshka","jungler","Shatterglass","Reflex Block","Travel Boots","Shatterglass","1"
"Koshka","jungler","Metal Jacket","Aftershock","Travel Boots","Shatterglass","1"
"Koshka","jungler","Aftershock","Stormcrown","Broken Myth","Sprint Boots","1"
"Koshka","jungler","Shatterglass","Stormcrown","Travel Boots","Piercing Shard","1"
"Koshka","jungler","Shatterglass","Stormcrown","Travel Boots","Aftershock","1"
"Koshka","jungler","Shatterglass","War Treads","Broken Myth","Stormcrown","1"
"Koshka","jungler","Shatterglass","Travel Boots","Stormcrown","Metal Jacket","1"
"Koshka","jungler","Shatterglass","Stormcrown","Metal Jacket","Travel Boots","1"
"Koshka","jungler","Shatterglass","Aegis","War Treads","Stormcrown","1"
"Koshka","jungler","Alternating Current","Shatterglass","Stormcrown","Journey Boots","1"
"Koshka","jungler","Shatterglass","Kinetic Shield","Travel Boots","Aftershock","1"
"Koshka","jungler","Shatterglass","Eve of Harvest","Metal Jacket","Reflex Block","1"
"Koshka","jungler","Shatterglass","Broken Myth","Travel Boots","Aegis","1"
"Koshka","jungler","Kinetic Shield","Travel Boots","Travel Boots","Travel Boots","1"
"Koshka","jungler","Reflex Block","Shatterglass","Travel Boots","Shatterglass","1"
"Koshka","jungler","Shatterglass","Travel Boots","Eve of Harvest","Coat of Plates","1"
"Koshka","jungler","Aegis","Shatterglass","Travel Boots","Clockwork","1"
"Koshka","jungler","Aftershock","Travel Boots","Eve of Harvest","Piercing Shard","1"
"Koshka","jungler","Shatterglass","Journey Boots","Broken Myth","Clockwork","1"
"Koshka","jungler","Aftershock","Stormcrown","Aegis","Alternating Current","1"
"Koshka","jungler","Shatterglass","Coat of Plates","Halcyon Chargers","Crucible","1"
"Koshka","jungler","Aftershock","Travel Boots","Clockwork","Dragonheart","1"
"Koshka","jungler","Travel Boots","Aftershock","Broken Myth","Stormguard Banner","1"
"Koshka","jungler","Clockwork","Reflex Block","Travel Boots","Broken Myth","1"
"Koshka","jungler","Shatterglass","Metal Jacket","Travel Boots","Alternating Current","1"
"Koshka","jungler","Shatterglass","Alternating Current","Metal Jacket","Clockwork","1"
"Koshka","jungler","Broken Myth","Halcyon Chargers","Aftershock","Aegis","1"
"Koshka","jungler","Aftershock","Heavy Prism","Travel Boots","Stormcrown","1"
"Koshka","jungler","Shatterglass","War Treads","Aftershock","Metal Jacket","1"
"Koshka","jungler","Aftershock","Frostburn","Halcyon Chargers","Shatterglass","1"
"Koshka","jungler","Shatterglass","Shatterglass","Halcyon Chargers","Aegis","1"
"Koshka","jungler","Aftershock","Travel Boots","Eve of Harvest","Shatterglass","1"
"Koshka","jungler","Shatterglass","Void Battery","Travel Boots","Aftershock","1"
"Koshka","jungler","Broken Myth","Sprint Boots","Aftershock","Alternating Current","1"
