"Adagio","carry","Stormcrown","Halcyon Chargers","Fountain of Renewal","Tension Bow","Metal Jacket","Reflex Block","1"
"Adagio","carry","Alternating Current","Light Shield","Shatterglass","Reflex Block","Travel Boots","Broken Myth","1"
"Adagio","carry","Alternating Current","Coat of Plates","Shatterglass","Broken Myth","Travel Boots","Aegis","1"
"Adagio","carry","Alternating Current","Aegis","Journey Boots","Shatterglass","Metal Jacket","Broken Myth","1"
"Adagio","carry","Alternating Current","Shatterglass","Light Shield","Travel Boots","Broken Myth","Reflex Block","1"
"Adagio","carry","Alternating Current","Light Armor","Travel Boots","Shatterglass","Oakheart","Broken Myth","1"
"Adagio","carry","Alternating Current","Coat of Plates","Shatterglass","Piercing Shard","Travel Boots","Reflex Block","1"
"Adagio","carry","Alternating Current","Light Armor","Travel Boots","Shatterglass","Frostburn","Aegis","1"
"Adagio","carry","Alternating Current","Aegis","Halcyon Chargers","Coat of Plates","Crystal Bit","Crystal Bit","1"
"Adagio","carry","Alternating Current","Broken Myth","Aegis","Travel Boots","Piercing Shard","Metal Jacket","1"
"Adagio","carry","Alternating Current","Aegis","Metal Jacket","Shatterglass","Travel Boots","Heavy Prism","1"
"Adagio","carry","Alternating Current","Aegis","Shatterglass","Coat of Plates","Journey Boots","Broken Myth","1"
"Adagio","carry","Alternating Current","Metal Jacket","Shatterglass","Journey Boots","Aegis","Broken Myth","1"
"Adagio","carry","Alternating Current","Aegis","Shatterglass","Sprint Boots","Sprint Boots","Sprint Boots","1"
"Adagio","carry","Alternating Current","Eve of Harvest","Broken Myth","Journey Boots","Aegis","Coat of Plates","1"
"Adagio","carry","Alternating Current","Metal Jacket","Frostburn","Aegis","Journey Boots","Piercing Shard","1"
"Adagio","carry","Alternating Current","Metal Jacket","Journey Boots","Frostburn","Broken Myth","Aegis","1"
"Adagio","carry","Alternating Current","Aegis","Coat of Plates","Travel Boots","Frostburn","Frostburn","1"
"Adagio","carry","Alternating Current","Metal Jacket","Broken Myth","War Treads","Piercing Shard","Aegis","1"
"Adagio","carry","Alternating Current","Shatterglass","Journey Boots","Piercing Shard","Aegis","Piercing Shard","1"
"Adagio","carry","Sorrowblade","Breaking Point","Travel Boots","Tornado Trigger","Tyrant's Monocle","Metal Jacket","1"
"Adagio","carry","Sorrowblade","Breaking Point","Tornado Trigger","Travel Boots","Kinetic Shield","Kinetic Shield","1"
"Adagio","carry","Journey Boots","Aegis","Coat of Plates","Alternating Current","Piercing Shard","Broken Myth","1"
"Adagio","carry","Lucky Strike","Broken Myth","Broken Myth","Journey Boots","Crystal Bit","Reflex Block","1"
"Adagio","carry","Travel Boots","Breaking Point","Bonesaw","Aegis","Serpent Mask","Light Armor","1"
"Adagio","carry","Reflex Block","Lucky Strike","Travel Boots","Shatterglass","Broken Myth","Coat of Plates","1"
"Adagio","carry","Lucky Strike","Broken Myth","Journey Boots","Metal Jacket","Aegis","Frostburn","1"
"Adagio","carry","Lucky Strike","Broken Myth","Aegis","Halcyon Chargers","Broken Myth","Frostburn","1"
"Adagio","carry","Journey Boots","Lucky Strike","Shatterglass","Broken Myth","Aegis","Piercing Shard","1"
"Adagio","carry","Travel Boots","Lucky Strike","Broken Myth","Shatterglass","Reflex Block","Light Armor","1"
"Adagio","carry","Journey Boots","Lucky Strike","Metal Jacket","Broken Myth","Shatterglass","Reflex Block","1"
"Adagio","carry","Journey Boots","Lucky Strike","Broken Myth","Aegis","Metal Jacket","Shatterglass","1"
"Adagio","carry","Lucky Strike","Metal Jacket","Journey Boots","Broken Myth","Aegis","Shatterglass","1"
"Adagio","carry","Journey Boots","Lucky Strike","Broken Myth","Shatterglass","Reflex Block","Coat of Plates","1"
"Adagio","carry","Journey Boots","Alternating Current","Broken Myth","Shatterglass","Aegis","Piercing Shard","1"
"Adagio","carry","Journey Boots","Alternating Current","Aegis","Broken Myth","Shatterglass","Chronograph","1"
"Adagio","carry","Alternating Current","Journey Boots","Broken Myth","Shatterglass","Echo","Reflex Block","1"
"Adagio","carry","Journey Boots","Alternating Current","Shatterglass","Broken Myth","Aegis","Crystal Bit","1"
"Adagio","carry","Alternating Current","Travel Boots","Shatterglass","Crystal Bit","Reflex Block","Crystal Bit","1"
"Adagio","carry","Sprint Boots","Alternating Current","Shatterglass","Heavy Prism","Piercing Shard","Reflex Block","1"
"Adagio","carry","Journey Boots","Alternating Current","Heavy Prism","Light Shield","Reflex Block","Crystal Bit","1"
"Adagio","carry","Travel Boots","Alternating Current","Broken Myth","Aegis","Metal Jacket","Heavy Prism","1"
"Adagio","carry","Alternating Current","Travel Boots","Broken Myth","Aegis","Flare","Crystal Bit","1"
"Adagio","carry","Alternating Current","Travel Boots","Reflex Block","Broken Myth","Broken Myth","Broken Myth","1"
"Adagio","carry","Journey Boots","Alternating Current","Aegis","Broken Myth","Heavy Prism","Piercing Shard","1"
"Adagio","carry","Alternating Current","Journey Boots","Broken Myth","Atlas Pauldron","Shatterglass","Aegis","1"
"Adagio","carry","Journey Boots","Alternating Current","Light Armor","Broken Myth","Aegis","Heavy Prism","1"
"Adagio","carry","Journey Boots","Alternating Current","Broken Myth","Coat of Plates","Aegis","Heavy Prism","1"
"Adagio","carry","Journey Boots","Alternating Current","Light Shield","Heavy Prism","Piercing Shard","Reflex Block","1"
"Adagio","carry","Alternating Current","Journey Boots","Broken Myth","Shatterglass","Aegis","Metal Jacket","1"
"Adagio","carry","Journey Boots","Alternating Current","Shatterglass","Broken Myth","Aegis","Piercing Shard","1"
"Adagio","carry","Alternating Current","Broken Myth","Travel Boots","Reflex Block","Reflex Block","Reflex Block","1"
"Adagio","carry","Alternating Current","Journey Boots","Broken Myth","Shatterglass","Chronograph","Reflex Block","1"
"Adagio","carry","Travel Boots","Aegis","Frostburn","Broken Myth","Alternating Current","Hourglass","1"
"Adagio","carry","Journey Boots","Alternating Current","Broken Myth","Piercing Shard","Shatterglass","Aegis","1"
"Adagio","carry","Alternating Current","Travel Boots","Shatterglass","Reflex Block","Halcyon Potion","Piercing Shard","1"
"Adagio","carry","Alternating Current","Journey Boots","Broken Myth","Shatterglass","Aegis","Coat of Plates","1"
"Adagio","carry","Alternating Current","Aegis","Travel Boots","Broken Myth","Broken Myth","Heavy Prism","1"
"Adagio","carry","Reflex Block","Travel Boots","Broken Myth","Shatterglass","Alternating Current","Alternating Current","1"
"Adagio","carry","Alternating Current","Broken Myth","Aegis","Travel Boots","Frostburn","Eclipse Prism","1"
"Adagio","carry","Alternating Current","Shatterglass","Reflex Block","Sprint Boots","Crystal Bit","Crystal Bit","1"
"Adagio","carry","Travel Boots","Piercing Shard","Alternating Current","Shatterglass","Aegis","Aegis","1"
"Adagio","carry","Travel Boots","Alternating Current","Broken Myth","Aegis","Eclipse Prism","Heavy Prism","1"
"Adagio","carry","Alternating Current","Heavy Prism","Piercing Shard","Coat of Plates","Sprint Boots","Reflex Block","1"
"Adagio","carry","Alternating Current","Metal Jacket","Broken Myth","Aegis","Journey Boots","Shatterglass","1"
"Adagio","carry","Alternating Current","Journey Boots","Frostburn","Broken Myth","Reflex Block","Light Shield","1"
"Adagio","carry","Alternating Current","Light Armor","Travel Boots","Reflex Block","Broken Myth","Heavy Prism","1"
"Adagio","carry","Alternating Current","Metal Jacket","Journey Boots","Broken Myth","Aegis","Shatterglass","1"
"Adagio","carry","Alternating Current","Light Armor","Journey Boots","Broken Myth","Piercing Shard","Aegis","1"
"Adagio","carry","Alternating Current","Coat of Plates","Journey Boots","Broken Myth","Aegis","Shatterglass","1"
"Adagio","carry","Alternating Current","Journey Boots","Frostburn","Kinetic Shield","Broken Myth","Light Armor","1"
"Adagio","carry","Alternating Current","Light Armor","Broken Myth","Journey Boots","Aegis","Crystal Bit","1"
"Adagio","carry","Journey Boots","Alternating Current","Broken Myth","Aegis","Coat of Plates","Piercing Shard","1"
"Adagio","carry","Journey Boots","Reflex Block","Alternating Current","Broken Myth","Light Armor","Light Shield","1"
"Adagio","carry","Travel Boots","Alternating Current","Frostburn","Broken Myth","Reflex Block","Light Shield","1"
"Adagio","carry","Alternating Current","Sprint Boots","Broken Myth","Light Shield","Reflex Block","Reflex Block","1"
"Adagio","carry","Journey Boots","Alternating Current","Light Armor","Aegis","Heavy Prism","Broken Myth","1"
"Adagio","carry","Travel Boots","Alternating Current","Broken Myth","Aegis","Eclipse Prism","Crystal Bit","1"
"Adagio","carry","Lucky Strike","Broken Myth","Travel Boots","Reflex Block","Eve of Harvest","Coat of Plates","1"
"Adagio","carry","Lucky Strike","Travel Boots","Frostburn","Aegis","Broken Myth","Metal Jacket","1"
"Adagio","carry","Sorrowblade","Breaking Point","Journey Boots","Tyrant's Monocle","Metal Jacket","Aegis","1"
"Adagio","carry","Alternating Current","Broken Myth","Halcyon Chargers","Aegis","Metal Jacket","Shatterglass","1"
"Adagio","carry","Fountain of Renewal","Nullwave Gauntlet","War Treads","Atlas Pauldron","Crucible","Flare","1"
"Adagio","carry","Halcyon Chargers","Alternating Current","Kinetic Shield","Shatterglass","Broken Myth","Coat of Plates","1"
"Adagio","carry","Halcyon Chargers","Alternating Current","Broken Myth","Aegis","Frostburn","Coat of Plates","1"
"Koshka","carry","Aegis","Shatterglass","Shatterglass","Travel Boots","Broken Myth","Clockwork","1"
"Koshka","carry","Broken Myth","Stormcrown","Metal Jacket","Eclipse Prism","Sprint Boots","Chronograph","1"
"Koshka","carry","Aftershock","Aegis","Halcyon Chargers","Broken Myth","Hourglass","Atlas Pauldron","1"
"Koshka","carry","Sorrowblade","Sorrowblade","Slumbering Husk","Metal Jacket","Tornado Trigger","Tornado Trigger","1"
"Koshka","carry","Shatterglass","Sprint Boots","Crucible","Eve of Harvest","Crystal Bit","Crystal Bit","1"
"Koshka","carry","Shatterglass","Broken Myth","Travel Boots","Aftershock","Slumbering Husk","Stormcrown","1"
"Koshka","carry","Shatterglass","Slumbering Husk","Travel Boots","Aftershock","Aftershock","Aftershock","1"
"Koshka","carry","Shatterglass","Aftershock","Halcyon Chargers","Broken Myth","Stormcrown","Stormcrown","1"
"Koshka","carry","Shatterglass","Broken Myth","Metal Jacket","Reflex Block","Travel Boots","Shatterglass","1"
"Koshka","carry","Shatterglass","Slumbering Husk","Halcyon Chargers","Heavy Prism","Stormcrown","Stormcrown","1"
"Koshka","carry","Shatterglass","Aegis","Broken Myth","Travel Boots","Clockwork","Eclipse Prism","1"
"Koshka","carry","Slumbering Husk","Shatterglass","Fountain of Renewal","Aftershock","Crucible","Broken Myth","1"
"Koshka","carry","Journey Boots","Alternating Current","Metal Jacket","Metal Jacket","Metal Jacket","Metal Jacket","1"
"Koshka","carry","Aftershock","Shatterglass","Travel Boots","Eve of Harvest","Aegis","Shiversteel","1"
"Ringo","jungler","Breaking Point","Sorrowblade","Tension Bow","Travel Boots","Aegis","Halcyon Potion","1"
"Ringo","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Travel Boots","Metal Jacket","Tyrant's Monocle","1"
"Ringo","jungler","Sorrowblade","Breaking Point","Travel Boots","Aegis","Tyrant's Monocle","Metal Jacket","1"
"Ringo","jungler","Sorrowblade","Halcyon Chargers","Poisoned Shiv","Tyrant's Monocle","Tyrant's Monocle","Stormcrown","1"
"Ringo","jungler","Sorrowblade","Energy Battery","Travel Boots","Tornado Trigger","Halcyon Potion","Halcyon Potion","1"
"Ringo","jungler","Sorrowblade","Tension Bow","Tornado Trigger","Halcyon Potion","Halcyon Potion","Halcyon Potion","1"
"Ringo","jungler","Sorrowblade","Tornado Trigger","War Treads","Metal Jacket","Tension Bow","Reflex Block","1"
"Ringo","jungler","Sorrowblade","Tornado Trigger","Aegis","Tyrant's Monocle","Travel Boots","Tornado Trigger","1"
"Ringo","jungler","Sorrowblade","Serpent Mask","Tornado Trigger","Tyrant's Monocle","Halcyon Chargers","Aegis","1"
"Ringo","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","Aegis","Tension Bow","1"
"Ringo","jungler","Reflex Block","Tornado Trigger","Sorrowblade","Tyrant's Monocle","Travel Boots","Blazing Salvo","1"
"Ringo","jungler","Breaking Point","Minion Candy","Blazing Salvo","Lucky Strike","Travel Boots","Heavy Steel","1"
"Ringo","jungler","Sorrowblade","Tyrant's Monocle","Travel Boots","Tornado Trigger","Tornado Trigger","Tornado Trigger","1"
"Ringo","jungler","Sorrowblade","Tornado Trigger","Travel Boots","Slumbering Husk","Sorrowblade","Metal Jacket","1"
"Ringo","jungler","Chronograph","Book of Eulogies","Travel Boots","Alternating Current","Alternating Current","Heavy Prism","1"
"Ringo","jungler","Halcyon Chargers","Halcyon Potion","Heavy Prism","Heavy Prism","Heavy Prism","Heavy Prism","1"
"Ringo","jungler","Sorrowblade","War Treads","Stormcrown","Tornado Trigger","Reflex Block","Tension Bow","1"
"Ringo","jungler","Sorrowblade","Serpent Mask","Travel Boots","Tornado Trigger","Coat of Plates","Coat of Plates","1"
"Ringo","jungler","Sorrowblade","Halcyon Chargers","Blazing Salvo","Bonesaw","Reflex Block","Heavy Steel","1"
"Ringo","jungler","Serpent Mask","Tornado Trigger","Tornado Trigger","Sorrowblade","Tornado Trigger","Heavy Steel","1"
"Ringo","jungler","Sorrowblade","Halcyon Chargers","Blazing Salvo","Halcyon Potion","Lucky Strike","Reflex Block","1"
"Ringo","jungler","Sorrowblade","Halcyon Chargers","Tyrant's Monocle","Tornado Trigger","Scout Trap","Tyrant's Monocle","1"
"Ringo","jungler","Halcyon Potion","Halcyon Potion","Halcyon Potion","Halcyon Potion","Halcyon Potion","Halcyon Potion","1"
"Ringo","jungler","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Stormguard Banner","Travel Boots","Travel Boots","1"
"Ringo","jungler","Breaking Point","Travel Boots","Tyrant's Monocle","Tyrant's Monocle","Tyrant's Monocle","Slumbering Husk","1"
"Ringo","jungler","Sorrowblade","Poisoned Shiv","Crucible","Halcyon Chargers","Tyrant's Monocle","Slumbering Husk","1"
"Ringo","jungler","Sorrowblade","Atlas Pauldron","Poisoned Shiv","Travel Boots","Reflex Block","Breaking Point","1"
"Ringo","jungler","Sorrowblade","Breaking Point","Journey Boots","Coat of Plates","Tyrant's Monocle","Reflex Block","1"
"Ringo","jungler","Travel Boots","Alternating Current","Shatterglass","Reflex Block","Eve of Harvest","Crystal Bit","1"
"Ringo","jungler","Sorrowblade","Tornado Trigger","Halcyon Chargers","Tyrant's Monocle","Aegis","Poisoned Shiv","1"
"Ringo","jungler","Halcyon Chargers","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Reflex Block","Tyrant's Monocle","1"
"Ringo","jungler","Sorrowblade","Aegis","Tornado Trigger","Halcyon Chargers","Tyrant's Monocle","Lucky Strike","1"
"Ringo","jungler","Sorrowblade","Coat of Plates","Breaking Point","Halcyon Chargers","Tyrant's Monocle","Reflex Block","1"
"Ringo","jungler","Sorrowblade","Tornado Trigger","Halcyon Chargers","Tyrant's Monocle","Tyrant's Monocle","Heavy Steel","1"
"Ringo","jungler","Sorrowblade","Breaking Point","Tyrant's Monocle","Travel Boots","Aegis","Tornado Trigger","1"
"Ringo","jungler","Sorrowblade","Tyrant's Monocle","Travel Boots","Aegis","Tyrant's Monocle","Tornado Trigger","1"
"Ringo","jungler","Sorrowblade","Tornado Trigger","Halcyon Chargers","Tyrant's Monocle","Tyrant's Monocle","Metal Jacket","1"
"Ringo","jungler","Sorrowblade","Journey Boots","Tyrant's Monocle","Tyrant's Monocle","Reflex Block","Poisoned Shiv","1"
"Ringo","jungler","Sprint Boots","Tornado Trigger","Sorrowblade","Energy Battery","Tornado Trigger","Minion's Foot","1"
"Ringo","jungler","Sorrowblade","Breaking Point","Bonesaw","Halcyon Chargers","Aegis","Tyrant's Monocle","1"
"Adagio","jungler","Fountain of Renewal","Light Shield","War Treads","Stormcrown","Heavy Prism","Crucible","1"
"Adagio","jungler","Fountain of Renewal","Travel Boots","Crucible","Stormcrown","Blazing Salvo","Slumbering Husk","1"
"Adagio","jungler","Contraption","War Treads","Stormcrown","Crystal Bit","Fountain of Renewal","Reflex Block","1"
"Adagio","jungler","Alternating Current","Crucible","Travel Boots","Slumbering Husk","Fountain of Renewal","Fountain of Renewal","1"
"Adagio","jungler","Ironguard Contract","Fountain of Renewal","Stormcrown","War Treads","Crucible","Heavy Prism","1"
"Adagio","jungler","Fountain of Renewal","Halcyon Chargers","Coat of Plates","Stormcrown","Shatterglass","Shatterglass","1"
"Adagio","jungler","Contraption","Halcyon Chargers","Aegis","Crucible","Metal Jacket","Fountain of Renewal","1"
"Adagio","jungler","War Treads","Atlas Pauldron","Fountain of Renewal","Shatterglass","Stormcrown","Crucible","1"
"Adagio","jungler","Fountain of Renewal","Stormcrown","War Treads","Eclipse Prism","Crystal Bit","Halcyon Potion","1"
"Adagio","jungler","Tension Bow","Tornado Trigger","Tyrant's Monocle","Sorrowblade","Travel Boots","Slumbering Husk","1"
"Adagio","jungler","Fountain of Renewal","Travel Boots","Coat of Plates","Tension Bow","Lucky Strike","Poisoned Shiv","1"
