"Lance","captain","Crucible","Atlas Pauldron","War Treads","3"
"Lance","captain","Flare","Fountain of Renewal","Crucible","3"
"Lance","captain","Fountain of Renewal","Contraption","War Treads","3"
"Lance","captain","War Treads","Ironguard Contract","Fountain of Renewal","3"
"Lance","captain","Fountain of Renewal","War Treads","Kinetic Shield","3"
"Lance","captain","Travel Boots","Fountain of Renewal","Light Armor","3"
"Lance","captain","Crucible","Fountain of Renewal","Sprint Boots","3"
"Lance","captain","Fountain of Renewal","Light Armor","War Treads","3"
"Samuel","captain","Travel Boots","Eve of Harvest","Broken Myth","3"
"Baron","carry","Travel Boots","Sorrowblade","Barbed Needle","3"
"Baron","carry","Sorrowblade","Breaking Point","Aegis","3"
"Baron","carry","Shatterglass","Halcyon Chargers","Broken Myth","3"
"Baron","carry","Sorrowblade","Tornado Trigger","Journey Boots","3"
"Baron","carry","Sorrowblade","Breaking Point","Journey Boots","3"
"Baron","carry","Sorrowblade","Tornado Trigger","Tyrant's Monocle","3"
"Baron","carry","Tyrant's Monocle","Sorrowblade","Breaking Point","3"
"Baron","carry","Sorrowblade","Breaking Point","Sprint Boots","3"
"Baron","carry","Sorrowblade","Coat of Plates","Breaking Point","3"
"Gwen","carry","Halcyon Chargers","Shatterglass","Broken Myth","3"
"Gwen","carry","Breaking Point","Sorrowblade","Aegis","3"
"Gwen","carry","Halcyon Chargers","Tension Bow","Sorrowblade","3"
"Gwen","carry","Shatterglass","Clockwork","Broken Myth","3"
"Gwen","carry","Sorrowblade","Tyrant's Monocle","Halcyon Chargers","3"
"Gwen","carry","Sorrowblade","Tension Bow","Journey Boots","3"
"Gwen","carry","Sorrowblade","Breaking Point","Reflex Block","3"
"Gwen","carry","Tension Bow","Halcyon Chargers","Sorrowblade","3"
"Gwen","carry","Tension Bow","Tyrant's Monocle","Halcyon Chargers","3"
"Gwen","carry","Tension Bow","Aegis","Tyrant's Monocle","3"
"Gwen","carry","Tension Bow","Breaking Point","Sorrowblade","3"
"Gwen","carry","Sorrowblade","Tension Bow","Tornado Trigger","3"
"Gwen","carry","Sorrowblade","Breaking Point","Tension Bow","3"
"Gwen","carry","Sorrowblade","Blazing Salvo","Sprint Boots","3"
"Gwen","carry","Sorrowblade","Travel Boots","Tornado Trigger","3"
"Gwen","carry","Tension Bow","Aegis","Sorrowblade","3"
"Gwen","carry","Sorrowblade","Poisoned Shiv","Travel Boots","3"
"Gwen","carry","Tension Bow","Breaking Point","Travel Boots","3"
"Gwen","carry","Sorrowblade","Blazing Salvo","Travel Boots","3"
"Gwen","carry","Journey Boots","Tension Bow","Sorrowblade","3"
"Gwen","carry","Tension Bow","Light Armor","Sorrowblade","3"
"Gwen","carry","Tension Bow","Metal Jacket","Halcyon Chargers","3"
"Gwen","carry","Tension Bow","Light Armor","Sprint Boots","3"
"Flicker","carry","War Treads","Aftershock","Stormcrown","3"
"Idris","carry","Travel Boots","Poisoned Shiv","Sorrowblade","3"
"Idris","carry","Travel Boots","Sorrowblade","Poisoned Shiv","3"
"Idris","carry","Sorrowblade","Halcyon Chargers","Tornado Trigger","3"
"Idris","carry","Sorrowblade","Tornado Trigger","War Treads","3"
"Idris","carry","Sorrowblade","Tornado Trigger","Slumbering Husk","3"
"Idris","carry","Sorrowblade","Tornado Trigger","Bonesaw","3"
"Samuel","jungler","Frostburn","Broken Myth","Sprint Boots","3"
"Flicker","jungler","Fountain of Renewal","Aftershock","War Treads","3"
"Flicker","jungler","War Treads","Eclipse Prism","Stormcrown","3"
"Idris","jungler","Sorrowblade","Travel Boots","Breaking Point","3"
"Idris","jungler","Serpent Mask","Sorrowblade","Travel Boots","3"
"Idris","jungler","Poisoned Shiv","Breaking Point","Sorrowblade","3"
"Idris","jungler","Metal Jacket","Sorrowblade","Tornado Trigger","3"
"Idris","jungler","Tornado Trigger","Sorrowblade","Travel Boots","3"
"Gwen","captain","Sorrowblade","Breaking Point","Travel Boots","3"
"Gwen","captain","Weapon Blade","Swift Shooter","Swift Shooter","3"
"Gwen","captain","Shatterglass","Clockwork","Travel Boots","3"
"Flicker","captain","Fountain of Renewal","Travel Boots","Atlas Pauldron","3"
"Flicker","captain","Stormcrown","Fountain of Renewal","War Treads","3"
"Flicker","captain","War Treads","Aftershock","Fountain of Renewal","3"
"Flicker","captain","War Treads","Crystal Bit","Stormcrown","3"
"Flicker","captain","Stormcrown","War Treads","Fountain of Renewal","3"
"Flicker","captain","Fountain of Renewal","Crucible","Atlas Pauldron","3"
"Flicker","captain","Stormcrown","Aftershock","War Treads","3"
"Flicker","captain","Fountain of Renewal","Stormcrown","War Treads","3"
"Flicker","captain","Crucible","Aftershock","Stormcrown","3"
"Idris","captain","Poisoned Shiv","Sorrowblade","Travel Boots","3"
"Idris","captain","Alternating Current","Broken Myth","Travel Boots","3"
"Idris","carry","Shatterglass","Alternating Current","Halcyon Chargers","3"
"Idris","carry","Sorrowblade","Breaking Point","Travel Boots","3"
"Idris","carry","Barbed Needle","Sorrowblade","Travel Boots","3"
"Lyra","carry","Fountain of Renewal","Stormcrown","Crucible","3"
"Lyra","carry","Fountain of Renewal","Crucible","Stormcrown","3"
"Lyra","carry","Alternating Current","Eve of Harvest","Broken Myth","3"
"Lyra","carry","Eve of Harvest","War Treads","Alternating Current","3"
"Lyra","carry","Fountain of Renewal","Eve of Harvest","Blazing Salvo","3"
"Lyra","carry","Eve of Harvest","Alternating Current","Travel Boots","3"
"Lyra","carry","Fountain of Renewal","Alternating Current","Halcyon Chargers","3"
"Lyra","carry","Broken Myth","Fountain of Renewal","Blazing Salvo","3"
"Lyra","carry","Broken Myth","Eve of Harvest","Alternating Current","3"
"Lyra","carry","Eve of Harvest","Alternating Current","Scout Trap","3"
"Lyra","carry","Alternating Current","Eve of Harvest","Heavy Prism","3"
"Lyra","carry","Alternating Current","Eve of Harvest","Travel Boots","3"
"Lyra","carry","Fountain of Renewal","Alternating Current","Broken Myth","3"
"Lyra","carry","Alternating Current","Fountain of Renewal","Travel Boots","3"
"Lyra","carry","Fountain of Renewal","Halcyon Chargers","Stormcrown","3"
"Lyra","carry","Alternating Current","Stormcrown","Travel Boots","3"
"Idris","jungler","Shatterglass","Alternating Current","Broken Myth","3"
"Idris","jungler","Alternating Current","Travel Boots","Shatterglass","3"
"Idris","jungler","Poisoned Shiv","Sorrowblade","Breaking Point","3"
"Idris","jungler","Travel Boots","Sorrowblade","Breaking Point","3"
"Idris","jungler","Barbed Needle","Sorrowblade","Travel Boots","3"
"Idris","jungler","Sorrowblade","Breaking Point","Travel Boots","3"
"Grumpjaw","jungler","Sorrowblade","Breaking Point","Travel Boots","3"
"Grumpjaw","captain",NULL,NULL,NULL,"3"
"Lyra","captain","Stormcrown","Fountain of Renewal","Void Battery","3"
"Lyra","captain","War Treads","Fountain of Renewal","Stormcrown","3"
"Lyra","captain","Fountain of Renewal","Ironguard Contract","War Treads","3"
"Lyra","captain","Alternating Current","Fountain of Renewal","Crucible","3"
"Lyra","captain","Halcyon Chargers","Stormcrown","Fountain of Renewal","3"
"Lyra","captain","Fountain of Renewal","Eve of Harvest","Blazing Salvo","3"
"Lyra","captain","Stormcrown","Crucible","Fountain of Renewal","3"
"Lyra","captain","Fountain of Renewal","Contraption","Sprint Boots","3"
"Lyra","captain","Fountain of Renewal","Contraption","Atlas Pauldron","3"
"Lyra","captain","Fountain of Renewal","Coat of Plates","War Treads","3"
"Lyra","captain","Fountain of Renewal","Crucible","Flare","3"
"Lyra","captain","War Treads","Contraption","Fountain of Renewal","3"
"Lyra","captain","Fountain of Renewal","Nullwave Gauntlet","War Treads","3"
"Lyra","captain","Fountain of Renewal","Atlas Pauldron","War Treads","3"
"Lyra","captain","Fountain of Renewal","Metal Jacket","Travel Boots","3"
"Lyra","captain","Atlas Pauldron","Fountain of Renewal","War Treads","3"
"Lyra","captain","Fountain of Renewal","Contraption","Travel Boots","3"
"Lyra","captain","Fountain of Renewal","Ironguard Contract","Crucible","3"
"Lyra","captain","Ironguard Contract","Fountain of Renewal","War Treads","3"
"Lyra","captain","War Treads","Fountain of Renewal","Atlas Pauldron","3"
"Joule","carry","Sorrowblade","Tyrant's Monocle","Travel Boots","3"
"Joule","carry","Tyrant's Monocle","Sorrowblade","Travel Boots","3"
"Joule","carry","Sorrowblade","Tyrant's Monocle","Journey Boots","3"
"Baptiste","carry","Journey Boots","Serpent Mask","Breaking Point","3"
"Joule","jungler","Shatterglass","Echo","Travel Boots","3"
"Joule","jungler","Sorrowblade","Tornado Trigger","Slumbering Husk","3"
"Joule","jungler","Sorrowblade","Tornado Trigger","Reflex Block","3"
"Joule","jungler","Shatterglass","Broken Myth","Travel Boots","3"
"Joule","jungler","Sorrowblade","Tyrant's Monocle","Tyrant's Monocle","3"
"Joule","jungler","Shatterglass","Echo","Broken Myth","3"
"Joule","jungler","Sorrowblade","Tornado Trigger","Tornado Trigger","3"
"Joule","jungler","Shatterglass","Broken Myth","Clockwork","3"
"Joule","jungler","Shatterglass","Halcyon Chargers","Frostburn","3"
"Joule","jungler","Sorrowblade","Tornado Trigger","Lucky Strike","3"
"Joule","jungler","Sorrowblade","Aegis","Tornado Trigger","3"
"Baptiste","jungler","Journey Boots","Shatterglass","Clockwork","3"
"Joule","captain","Sorrowblade","Sprint Boots","Blazing Salvo","3"
"Joule","captain","Frostburn","Reflex Block","Travel Boots","3"
"Joule","captain","Frostburn","Travel Boots","Aegis","3"
"Baptiste","captain","Journey Boots","Shatterglass","Clockwork","3"
"Vox","carry","Alternating Current","Eve of Harvest","Broken Myth","2"
"Vox","carry","Aegis","Alternating Current","Broken Myth","2"
"Vox","carry","Tyrant's Monocle","Halcyon Chargers","Breaking Point","2"
"Vox","carry","Poisoned Shiv","Travel Boots","Sorrowblade","2"
"Vox","carry","Sorrowblade","Poisoned Shiv","Metal Jacket","2"
"Vox","carry","Breaking Point","Kinetic Shield","Sorrowblade","2"
"Vox","carry","Aegis","Breaking Point","Tyrant's Monocle","2"
"Vox","carry","Sorrowblade","Blazing Salvo","Travel Boots","2"
"Vox","carry","Sorrowblade","Tornado Trigger","Lucky Strike","2"
"Vox","carry","Travel Boots","Serpent Mask","Tornado Trigger","2"
"Vox","carry","Aegis","Breaking Point","Sorrowblade","2"
"Vox","carry","Sorrowblade","Poisoned Shiv","Travel Boots","2"
"Vox","carry","Alternating Current","Broken Myth","Eve of Harvest","2"
"Vox","carry","Breaking Point","Kinetic Shield","Sprint Boots","2"
"Vox","carry","Breaking Point","Halcyon Chargers","Tyrant's Monocle","2"
"Vox","carry","Travel Boots","Sorrowblade","Aegis","2"
"Vox","carry","Breaking Point","Poisoned Shiv","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Sorrowblade","Aegis","2"
"Vox","carry","Poisoned Shiv","Sorrowblade","Metal Jacket","2"
"Vox","carry","Eve of Harvest","Alternating Current","Aegis","2"
"Vox","carry","Tyrant's Monocle","Breaking Point","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Tyrant's Monocle","Weapon Blade","2"
"Vox","carry","Alternating Current","Aftershock","Travel Boots","2"
"Vox","carry","Alternating Current","Aftershock","Halcyon Chargers","2"
"Vox","carry","Alternating Current","Eve of Harvest","Aftershock","2"
"Vox","carry","Sorrowblade","Journey Boots","Tyrant's Monocle","2"
"Vox","carry","Halcyon Chargers","Sorrowblade","Tornado Trigger","2"
"Vox","carry","Sorrowblade","Sprint Boots","Tornado Trigger","2"
"Vox","carry","Breaking Point","Poisoned Shiv","Sprint Boots","2"
"Vox","carry","Aegis","Travel Boots","Travel Boots","2"
"Vox","carry","Sorrowblade","Poisoned Shiv","Journey Boots","2"
"Vox","carry","Sorrowblade","Breaking Point","Sprint Boots","2"
"Vox","carry","Tornado Trigger","Sorrowblade","Halcyon Chargers","2"
"Vox","carry","Halcyon Chargers","Tornado Trigger","Sorrowblade","2"
"Vox","carry","Journey Boots","Aegis","Poisoned Shiv","2"
"Vox","carry","Journey Boots","Poisoned Shiv","Sorrowblade","2"
"Vox","carry","Sorrowblade","Poisoned Shiv","Halcyon Chargers","2"
"Vox","carry","Sorrowblade","Poisoned Shiv","Tyrant's Monocle","2"
"Vox","carry","Sorrowblade","Tyrant's Monocle","Breaking Point","2"
"Vox","carry","Sorrowblade","Tornado Trigger","Journey Boots","2"
"Vox","carry","Aegis","Breaking Point","Travel Boots","2"
"Vox","carry","Breaking Point","Tyrant's Monocle","Poisoned Shiv","2"
"Vox","carry","Breaking Point","Poisoned Shiv","Tornado Trigger","2"
"Vox","carry","Sprint Boots","Sorrowblade","Blazing Salvo","2"
"Vox","carry","Breaking Point","Sorrowblade","Sprint Boots","2"
"Vox","carry","Poisoned Shiv","Sorrowblade","Travel Boots","2"
"Vox","carry","Eve of Harvest","Alternating Current","Broken Myth","2"
"Vox","carry","Breaking Point","Aegis","Metal Jacket","2"
"Vox","carry","Breaking Point","Lucky Strike","Sprint Boots","2"
"Vox","carry","Alternating Current","Eve of Harvest","Journey Boots","2"
"Vox","carry","Breaking Point","Sorrowblade","Coat of Plates","2"
"Vox","carry","Alternating Current","Eve of Harvest","Metal Jacket","2"
"Vox","carry","Sorrowblade","Tyrant's Monocle","Tornado Trigger","2"
"Vox","carry","Sorrowblade","Tornado Trigger","Breaking Point","2"
"Vox","carry","Sorrowblade","Bonesaw","Breaking Point","2"
"Vox","carry","Sorrowblade","Tornado Trigger","Bonesaw","2"
"Vox","carry","Serpent Mask","Breaking Point","Poisoned Shiv","2"
"Vox","carry","Sorrowblade","Tornado Trigger","Metal Jacket","2"
"Vox","carry","Poisoned Shiv","Travel Boots","Breaking Point","2"
"Vox","carry","Tension Bow","Tornado Trigger","Coat of Plates","2"
"Vox","carry","Travel Boots","Tension Bow","Tornado Trigger","2"
"Vox","carry","Tension Bow","Tornado Trigger","Metal Jacket","2"
"Vox","carry","Sorrowblade","Reflex Block","Breaking Point","2"
"Vox","carry","Sorrowblade","Tornado Trigger","Light Armor","2"
"Vox","carry","Breaking Point","Travel Boots","Reflex Block","2"
"Vox","carry","Tornado Trigger","Poisoned Shiv","Sorrowblade","2"
"Vox","carry","Breaking Point","Coat of Plates","Halcyon Chargers","2"
"Vox","carry","Breaking Point","Slumbering Husk","Travel Boots","2"
"Vox","carry","Barbed Needle","Breaking Point","Kinetic Shield","2"
"Vox","carry","Sorrowblade","Metal Jacket","Breaking Point","2"
"Vox","carry","Breaking Point","Kinetic Shield","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Metal Jacket","Aegis","2"
"Vox","carry","Tornado Trigger","Tyrant's Monocle","Sorrowblade","2"
"Vox","carry","Tornado Trigger","Coat of Plates","Travel Boots","2"
"Vox","carry","Serpent Mask","Breaking Point","Journey Boots","2"
"Vox","carry","Reflex Block","Breaking Point","Coat of Plates","2"
"Vox","carry","Poisoned Shiv","Breaking Point","Metal Jacket","2"
"Vox","carry","Journey Boots","Aegis","Metal Jacket","2"
"Vox","carry","Poisoned Shiv","Breaking Point","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Reflex Block","Journey Boots","2"
"Vox","carry","Breaking Point","Reflex Block","Sorrowblade","2"
"Vox","carry","Coat of Plates","Breaking Point","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Light Armor","Tyrant's Monocle","2"
"Vox","carry","Travel Boots","Aegis","Sorrowblade","2"
"Vox","carry","Breaking Point","Light Armor","Sprint Boots","2"
"Vox","carry","Breaking Point","Bonesaw","Journey Boots","2"
"Vox","carry","Sprint Boots","Reflex Block","Breaking Point","2"
"Vox","carry","Breaking Point","Aegis","Serpent Mask","2"
"Vox","carry","Breaking Point","Poisoned Shiv","Travel Boots","2"
"Vox","carry","Poisoned Shiv","Metal Jacket","Sorrowblade","2"
"Vox","carry","Travel Boots","Reflex Block","Sorrowblade","2"
"Vox","carry","Tornado Trigger","Aegis","Sorrowblade","2"
"Vox","carry","Poisoned Shiv","Light Armor","Travel Boots","2"
"Celeste","carry","Eve of Harvest","Frostburn","Broken Myth","2"
"Celeste","carry","Eve of Harvest","Frostburn","Metal Jacket","2"
"Celeste","carry","Frostburn","Void Battery","Travel Boots","2"
"Celeste","carry","Eve of Harvest","Travel Boots","Broken Myth","2"
"Celeste","carry","Halcyon Chargers","Frostburn","Eve of Harvest","2"
"Celeste","carry","Frostburn","Halcyon Chargers","Broken Myth","2"
"Celeste","carry",NULL,NULL,NULL,"2"
"Celeste","carry","Eve of Harvest","Frostburn","Travel Boots","2"
"Celeste","carry","Halcyon Chargers","Eve of Harvest","Broken Myth","2"
"Celeste","carry","Eve of Harvest","Frostburn","Sprint Boots","2"
"Celeste","carry","Eve of Harvest","Aegis","Broken Myth","2"
"Celeste","carry","Frostburn","Eve of Harvest","Sprint Boots","2"
"Celeste","carry","Travel Boots","Eve of Harvest","Aegis","2"
"Celeste","carry","Broken Myth","Aegis","Travel Boots","2"
"Celeste","carry","Clockwork","Halcyon Chargers","Broken Myth","2"
"Celeste","carry","Broken Myth","Eve of Harvest","Aegis","2"
"Celeste","carry","Broken Myth","Eve of Harvest","Halcyon Chargers","2"
"Celeste","carry","Halcyon Chargers","Aegis","Metal Jacket","2"
"Celeste","carry","Shatterglass","Energy Battery","Travel Boots","2"
"Celeste","carry","Frostburn","Broken Myth","Travel Boots","2"
"Celeste","carry","Travel Boots","Frostburn","Eve of Harvest","2"
"Catherine","carry","Stormcrown","Aftershock","Fountain of Renewal","2"
"Catherine","carry","Fountain of Renewal","Crucible","War Treads","2"
"Vox","jungler","Sorrowblade","Tyrant's Monocle","Breaking Point","2"
"Vox","jungler","Breaking Point","Tornado Trigger","Travel Boots","2"
"Vox","jungler","Alternating Current","Aftershock","Coat of Plates","2"
"Vox","jungler","Sorrowblade","Poisoned Shiv","Tornado Trigger","2"
"Vox","jungler","Breaking Point","Journey Boots","Tyrant's Monocle","2"
"Celeste","jungler","Broken Myth","Eve of Harvest","Travel Boots","2"
"Celeste","jungler","Travel Boots","Eve of Harvest","Broken Myth","2"
"Celeste","jungler","Frostburn","Broken Myth","Halcyon Chargers","2"
"Celeste","jungler","Shatterglass","Broken Myth","Eve of Harvest","2"
"Celeste","jungler","Frostburn","Halcyon Chargers","Eve of Harvest","2"
"Celeste","jungler","Frostburn","Eve of Harvest","Travel Boots","2"
"Celeste","jungler","Travel Boots","Frostburn","Broken Myth","2"
