"Vox","carry","Breaking Point","Tyrant's Monocle","Sprint Boots","Reflex Block","Poisoned Shiv","1"
"Vox","carry","Breaking Point","Travel Boots","Aegis","Tyrant's Monocle","Heavy Steel","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Tyrant's Monocle","Reflex Block","Sprint Boots","1"
"Vox","carry","Breaking Point","Sorrowblade","Journey Boots","Poisoned Shiv","Aegis","1"
"Vox","carry","Sorrowblade","Breaking Point","Journey Boots","Blazing Salvo","Tyrant's Monocle","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Travel Boots","Kinetic Shield","Tornado Trigger","1"
"Vox","carry","Breaking Point","Tornado Trigger","Kinetic Shield","Travel Boots","Sorrowblade","1"
"Vox","carry","Breaking Point","Tornado Trigger","Travel Boots","Tyrant's Monocle","Sorrowblade","1"
"Vox","carry","Breaking Point","Tornado Trigger","Travel Boots","Sorrowblade","Tyrant's Monocle","1"
"Vox","carry","Tyrant's Monocle","Breaking Point","Tyrant's Monocle","Travel Boots","Travel Boots","1"
"Vox","carry","Broken Myth","Breaking Point","Travel Boots","Alternating Current","Reflex Block","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Weapon Blade","Travel Boots","Reflex Block","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Halcyon Chargers","Aegis","Sorrowblade","1"
"Vox","carry","Breaking Point","Tornado Trigger","Halcyon Chargers","Slumbering Husk","Tyrant's Monocle","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Travel Boots","Aegis","Tornado Trigger","1"
"Vox","carry","Alternating Current","Aftershock","Travel Boots","Aegis","Heavy Prism","1"
"Vox","carry","Frostburn","Halcyon Chargers","Alternating Current","Shatterglass","Crucible","1"
"Vox","carry","Tornado Trigger","Breaking Point","Travel Boots","Metal Jacket","Sorrowblade","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Halcyon Chargers","Metal Jacket","Tyrant's Monocle","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Travel Boots","Metal Jacket","Tyrant's Monocle","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Void Battery","Travel Boots","Lucky Strike","1"
"Vox","carry","Sorrowblade","Aegis","Tornado Trigger","Tornado Trigger","Travel Boots","1"
"Vox","carry","Tornado Trigger","Aegis","War Treads","Tyrant's Monocle","Halcyon Potion","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Travel Boots","Breaking Point","Coat of Plates","1"
"Vox","carry","Alternating Current","Aegis","Travel Boots","Metal Jacket","Aftershock","1"
"Vox","carry","Breaking Point","Travel Boots","Sorrowblade","Aegis","Light Armor","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Aegis","Travel Boots","Lucky Strike","1"
"Vox","carry","Tyrant's Monocle","Breaking Point","Travel Boots","Metal Jacket","Aegis","1"
"Vox","carry","Breaking Point","Sorrowblade","Travel Boots","Tornado Trigger","Aegis","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Travel Boots","Breaking Point","Reflex Block","1"
"Vox","carry","Alternating Current","Aftershock","Halcyon Chargers","Aegis","Metal Jacket","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Travel Boots","Metal Jacket","Tyrant's Monocle","1"
"Vox","carry","Frostburn","Fountain of Renewal","Halcyon Chargers","Alternating Current","Aftershock","1"
"Vox","carry","Sorrowblade","Breaking Point","Fountain of Renewal","Serpent Mask","Kinetic Shield","1"
"Vox","carry","Alternating Current","Broken Myth","Eve of Harvest","Travel Boots","Shatterglass","1"
"Vox","carry","Sorrowblade","Blazing Salvo","Tornado Trigger","Weapon Blade","Travel Boots","1"
"Vox","carry","Breaking Point","Aegis","Tyrant's Monocle","Lucky Strike","Six Sins","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Travel Boots","Reflex Block","Coat of Plates","1"
"Vox","carry","Breaking Point","Blazing Salvo","Tyrant's Monocle","Travel Boots","Aegis","1"
"Vox","carry","Tyrant's Monocle","Breaking Point","Travel Boots","Lucky Strike","Slumbering Husk","1"
"Vox","carry","Clockwork","Alternating Current","Halcyon Chargers","Shatterglass","Blazing Salvo","1"
"Vox","carry","Alternating Current","Eve of Harvest","Aftershock","Travel Boots","Oakheart","1"
"Vox","carry","Breaking Point","Travel Boots","Tornado Trigger","Sorrowblade","Slumbering Husk","1"
"Vox","carry","Aegis","Tyrant's Monocle","Metal Jacket","Metal Jacket","Metal Jacket","1"
"Vox","carry","Sprint Boots","Sorrowblade","Poisoned Shiv","Aegis","Breaking Point","1"
"Vox","carry","Breaking Point","Tornado Trigger","Travel Boots","Aegis","Light Armor","1"
"Vox","carry","Aftershock","Halcyon Chargers","Broken Myth","Shatterglass","Stormcrown","1"
"Vox","carry","Aegis","Sorrowblade","Tornado Trigger","Halcyon Chargers","Heavy Steel","1"
"Vox","carry","Alternating Current","Broken Myth","Chronograph","Travel Boots","Crystal Bit","1"
"Vox","carry","Travel Boots","Sorrowblade","Poisoned Shiv","Breaking Point","Lucky Strike","1"
"Vox","carry","Halcyon Chargers","Alternating Current","Metal Jacket","Frostburn","Kinetic Shield","1"
"Vox","carry","Sorrowblade","Journey Boots","Tyrant's Monocle","Tornado Trigger","Light Armor","1"
"Vox","carry","Halcyon Chargers","Sorrowblade","Tornado Trigger","Slumbering Husk","Aegis","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Aegis","Tyrant's Monocle","Journey Boots","1"
"Vox","carry","Sorrowblade","Sprint Boots","Tornado Trigger","Aegis","Lucky Strike","1"
"Vox","carry","Halcyon Chargers","Sorrowblade","Tyrant's Monocle","Tornado Trigger","Tyrant's Monocle","1"
"Vox","carry","Tension Bow","Serpent Mask","Breaking Point","Sorrowblade","Aegis","1"
"Vox","carry","Travel Boots","Aegis","Contraption","Alternating Current","Eve of Harvest","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Aegis","Travel Boots","Six Sins","1"
"Vox","carry","Blazing Salvo","Sprint Boots","Kinetic Shield","Sorrowblade","Sorrowblade","1"
"Vox","carry","Sorrowblade","Bonesaw","Travel Boots","Aegis","Tyrant's Monocle","1"
"Vox","carry","Alternating Current","Aegis","Halcyon Chargers","Coat of Plates","Broken Myth","1"
"Vox","carry","Breaking Point","Poisoned Shiv","Sprint Boots","Hourglass","Minion's Foot","1"
"Vox","carry","Heavy Steel","Blazing Salvo","Sprint Boots","Six Sins","Six Sins","1"
"Vox","carry","Sorrowblade","Tornado Trigger","War Treads","Breaking Point","Tyrant's Monocle","1"
"Vox","carry","Sorrowblade","Poisoned Shiv","Journey Boots","Breaking Point","Tension Bow","1"
"Vox","carry","Travel Boots","Breaking Point","Aegis","Tornado Trigger","Sorrowblade","1"
"Vox","carry","Tension Bow","Tyrant's Monocle","Breaking Point","Travel Boots","Flare","1"
"Vox","carry","Poisoned Shiv","Halcyon Chargers","Kinetic Shield","Sorrowblade","Scout Trap","1"
"Vox","carry","Tornado Trigger","Breaking Point","Journey Boots","Reflex Block","Sorrowblade","1"
"Vox","carry","Coat of Plates","Aegis","Tyrant's Monocle","Journey Boots","Breaking Point","1"
"Vox","carry","Alternating Current","Frostburn","Aegis","Atlas Pauldron","Halcyon Chargers","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Halcyon Chargers","Aegis","Barbed Needle","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Sprint Boots","Minion's Foot","Light Armor","1"
"Vox","carry","Breaking Point","Journey Boots","Tyrant's Monocle","Tyrant's Monocle","Tornado Trigger","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Travel Boots","Tyrant's Monocle","Light Shield","1"
"Vox","carry","Stormcrown","Aftershock","Reflex Block","Journey Boots","Broken Myth","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Travel Boots","Aegis","Coat of Plates","1"
"Vox","carry","Minion's Foot","Aegis","Journey Boots","Heavy Steel","Six Sins","1"
"Vox","carry","Eve of Harvest","Coat of Plates","Aftershock","Travel Boots","Stormcrown","1"
"Vox","carry","Aftershock","Broken Myth","Travel Boots","Reflex Block","Clockwork","1"
"Vox","carry","Breaking Point","Metal Jacket","Tension Bow","Sorrowblade","Halcyon Chargers","1"
"Vox","carry","Breaking Point","Halcyon Chargers","Aegis","Tyrant's Monocle","Coat of Plates","1"
"Vox","carry","Sorrowblade","Metal Jacket","Bonesaw","Tension Bow","Travel Boots","1"
"Vox","carry","Alternating Current","Eve of Harvest","Eclipse Prism","Travel Boots","Kinetic Shield","1"
"Vox","carry","Sorrowblade","Breaking Point","Tension Bow","Swift Shooter","Travel Boots","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Tyrant's Monocle","Travel Boots","Aegis","1"
"Vox","carry","Breaking Point","Sprint Boots","Slumbering Husk","Tyrant's Monocle","Scout Trap","1"
"Vox","carry","Poisoned Shiv","Travel Boots","Reflex Block","Breaking Point","Sorrowblade","1"
"Vox","carry","Breaking Point","Reflex Block","Travel Boots","Bonesaw","Tyrant's Monocle","1"
"Vox","carry","Void Battery","Tyrant's Monocle","Breaking Point","Coat of Plates","Sprint Boots","1"
"Vox","carry","Lucky Strike","Heavy Prism","Sprint Boots","Aegis","Crystal Bit","1"
"Vox","carry","Book of Eulogies","Breaking Point","Halcyon Chargers","Sorrowblade","Reflex Block","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Journey Boots","Tornado Trigger","Metal Jacket","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Halcyon Chargers","Tyrant's Monocle","Kinetic Shield","1"
"Vox","carry","Sorrowblade","Breaking Point","Sprint Boots","Aegis","Lucky Strike","1"
"Vox","carry","Sorrowblade","Travel Boots","Tornado Trigger","Minion's Foot","Coat of Plates","1"
"Vox","carry","Breaking Point","Poisoned Shiv","Coat of Plates","Sprint Boots","Lucky Strike","1"
"Vox","carry","Sorrowblade","Breaking Point","Travel Boots","Metal Jacket","Tornado Trigger","1"
"Vox","carry","Breaking Point","Aegis","Sprint Boots","Sorrowblade","Tyrant's Monocle","1"
"Vox","carry","Travel Boots","Breaking Point","Tyrant's Monocle","Flare","Lucky Strike","1"
"Vox","carry","Breaking Point","Sorrowblade","Tyrant's Monocle","Lucky Strike","Metal Jacket","1"
"Vox","carry","Breaking Point","Blazing Salvo","Travel Boots","Aegis","Sorrowblade","1"
"Vox","carry","Tornado Trigger","Sorrowblade","Halcyon Chargers","Slumbering Husk","Tyrant's Monocle","1"
"Vox","carry","Tornado Trigger","Sorrowblade","Sprint Boots","Reflex Block","Tyrant's Monocle","1"
"Vox","carry","Breaking Point","Travel Boots","Heavy Steel","Coat of Plates","Tyrant's Monocle","1"
"Vox","carry","Coat of Plates","Sorrowblade","Breaking Point","Travel Boots","Six Sins","1"
"Vox","carry","Poisoned Shiv","Sprint Boots","Breaking Point","Aegis","Six Sins","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Sorrowblade","Lucky Strike","Travel Boots","1"
"Vox","carry","Breaking Point","Travel Boots","Metal Jacket","Tyrant's Monocle","Aegis","1"
"Vox","carry","Travel Boots","Poisoned Shiv","Breaking Point","Reflex Block","Tyrant's Monocle","1"
"Vox","carry","Aftershock","Sprint Boots","Broken Myth","Clockwork","Reflex Block","1"
"Vox","carry","Aftershock","Halcyon Chargers","Broken Myth","Clockwork","Reflex Block","1"
"Vox","carry","Travel Boots","Alternating Current","Eve of Harvest","Aegis","Coat of Plates","1"
"Vox","carry","Travel Boots","Poisoned Shiv","Sorrowblade","Breaking Point","Aegis","1"
"Vox","carry","Halcyon Chargers","Tornado Trigger","Sorrowblade","Tornado Trigger","Sorrowblade","1"
"Vox","carry","Breaking Point","Metal Jacket","Travel Boots","Tyrant's Monocle","Poisoned Shiv","1"
"Vox","carry","Metal Jacket","Sorrowblade","Tornado Trigger","Journey Boots","Reflex Block","1"
"Vox","carry","Halcyon Chargers","Poisoned Shiv","Tyrant's Monocle","Tyrant's Monocle","Aegis","1"
"Vox","carry","Sorrowblade","Poisoned Shiv","Lucky Strike","Sprint Boots","Coat of Plates","1"
"Vox","carry","Travel Boots","Poisoned Shiv","Tyrant's Monocle","Reflex Block","Breaking Point","1"
"Vox","carry","Poisoned Shiv","Sorrowblade","Lucky Strike","Travel Boots","Metal Jacket","1"
"Vox","carry","Serpent Mask","Sorrowblade","Fountain of Renewal","Journey Boots","Breaking Point","1"
"Vox","carry","Travel Boots","Heavy Steel","Poisoned Shiv","Atlas Pauldron","Bonesaw","1"
"Vox","carry","Breaking Point","Metal Jacket","Tyrant's Monocle","Halcyon Chargers","Tyrant's Monocle","1"
"Vox","carry","Alternating Current","Eve of Harvest","Broken Myth","Halcyon Chargers","Metal Jacket","1"
"Vox","carry","Tornado Trigger","Sorrowblade","Travel Boots","Void Battery","Void Battery","1"
"Vox","carry","Journey Boots","Aegis","Poisoned Shiv","Breaking Point","Tornado Trigger","1"
"Vox","carry","Journey Boots","Poisoned Shiv","Sorrowblade","Tension Bow","Tyrant's Monocle","1"
"Vox","carry","Breaking Point","Sorrowblade","Tyrant's Monocle","Coat of Plates","Travel Boots","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Minion's Foot","Minion's Foot","Travel Boots","1"
"Vox","carry","Sorrowblade","Poisoned Shiv","Halcyon Chargers","Tyrant's Monocle","Metal Jacket","1"
"Vox","carry","Halcyon Chargers","Poisoned Shiv","Lucky Strike","Tyrant's Monocle","Breaking Point","1"
"Vox","carry","Sorrowblade","Breaking Point","Metal Jacket","Travel Boots","Tyrant's Monocle","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Weapon Blade","Sprint Boots","Lucky Strike","1"
"Vox","carry","Poisoned Shiv","Travel Boots","Sorrowblade","Metal Jacket","Breaking Point","1"
"Vox","carry","Travel Boots","Sorrowblade","Poisoned Shiv","Aegis","Metal Jacket","1"
"Vox","carry","Travel Boots","Breaking Point","Tyrant's Monocle","Aegis","Barbed Needle","1"
"Vox","carry","Sorrowblade","Travel Boots","Tornado Trigger","Serpent Mask","Coat of Plates","1"
"Vox","carry","Travel Boots","Reflex Block","Poisoned Shiv","Sorrowblade","Breaking Point","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Sprint Boots","Kinetic Shield","Lucky Strike","1"
"Vox","carry","Breaking Point","Sorrowblade","Tyrant's Monocle","Halcyon Chargers","Aegis","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Tyrant's Monocle","Sprint Boots","Light Shield","1"
"Vox","carry","Breaking Point","Coat of Plates","Tyrant's Monocle","Six Sins","Sprint Boots","1"
"Vox","carry","Sorrowblade","Travel Boots","Tornado Trigger","Halcyon Potion","Slumbering Husk","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Sprint Boots","Bonesaw","Lucky Strike","1"
"Vox","carry","Tornado Trigger","Bonesaw","Poisoned Shiv","Halcyon Chargers","Sorrowblade","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Reflex Block","Blazing Salvo","Travel Boots","1"
"Vox","carry","Breaking Point","Sorrowblade","Halcyon Potion","Kinetic Shield","Six Sins","1"
"Vox","carry","Sorrowblade","Poisoned Shiv","Tyrant's Monocle","Travel Boots","Light Shield","1"
"Vox","carry","Sorrowblade","Breaking Point","Aegis","War Treads","Tyrant's Monocle","1"
"Vox","carry","Sprint Boots","Breaking Point","Tension Bow","Sorrowblade","Tyrant's Monocle","1"
"Vox","carry","Halcyon Potion","Tyrant's Monocle","Six Sins","Travel Boots","Kinetic Shield","1"
"Vox","carry","Sorrowblade","Tyrant's Monocle","Breaking Point","Slumbering Husk","Aegis","1"
"Vox","carry","Alternating Current","Void Battery","Travel Boots","Metal Jacket","Slumbering Husk","1"
"Vox","carry","Tyrant's Monocle","Serpent Mask","Travel Boots","Tornado Trigger","Tension Bow","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Journey Boots","Coat of Plates","Tornado Trigger","1"
"Vox","carry","Sorrowblade","Sprint Boots","Tornado Trigger","Metal Jacket","Lucky Strike","1"
"Vox","carry","Sorrowblade","Breaking Point","Travel Boots","Light Shield","Tyrant's Monocle","1"
"Vox","carry","Breaking Point","Halcyon Chargers","Tyrant's Monocle","Coat of Plates","Sorrowblade","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Sprint Boots","Tornado Trigger","Lucky Strike","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Lucky Strike","Metal Jacket","War Treads","1"
"Vox","carry","Tornado Trigger","War Treads","Sorrowblade","Slumbering Husk","Tyrant's Monocle","1"
"Vox","carry","Travel Boots","Breaking Point","Sorrowblade","Tyrant's Monocle","Kinetic Shield","1"
"Vox","carry","Sorrowblade","Breaking Point","Travel Boots","Tyrant's Monocle","Kinetic Shield","1"
"Vox","carry","Travel Boots","Tyrant's Monocle","Tornado Trigger","Sorrowblade","Blazing Salvo","1"
"Vox","carry","Sorrowblade","Breaking Point","War Treads","Crucible","Tyrant's Monocle","1"
"Vox","carry","Alternating Current","Reflex Block","War Treads","Broken Myth","Light Shield","1"
"Vox","carry","Tyrant's Monocle","Tornado Trigger","Sprint Boots","Tornado Trigger","Book of Eulogies","1"
"Vox","carry","Energy Battery","Alternating Current","Journey Boots","Broken Myth","Slumbering Husk","1"
"Vox","carry","Sorrowblade","Travel Boots","Poisoned Shiv","Tornado Trigger","Bonesaw","1"
"Vox","carry","Alternating Current","Halcyon Chargers","Metal Jacket","Broken Myth","Aftershock","1"
"Vox","carry","Breaking Point","Tyrant's Monocle","Travel Boots","Tyrant's Monocle","Atlas Pauldron","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Slumbering Husk","Aegis","Sprint Boots","1"
"Vox","carry","Breaking Point","War Treads","Aegis","Tyrant's Monocle","Atlas Pauldron","1"
"Vox","carry","Sorrowblade","Tornado Trigger","Kinetic Shield","Reflex Block","Travel Boots","1"
"Vox","carry","Breaking Point","Heavy Steel","Tyrant's Monocle","Tyrant's Monocle","Travel Boots","1"
"Vox","carry","Shatterglass","Lucky Strike","Halcyon Chargers","Metal Jacket","Clockwork","1"
"Vox","carry","Tyrant's Monocle","Travel Boots","Tornado Trigger","Slumbering Husk","Tornado Trigger","1"
"Vox","carry","Metal Jacket","Metal Jacket","Metal Jacket","Metal Jacket","Metal Jacket","1"
"Vox","carry","Lucky Strike","Aegis","Shatterglass","Eve of Harvest","Halcyon Chargers","1"
"Vox","carry","Breaking Point","Sorrowblade","Serpent Mask","Tornado Trigger","Reflex Block","1"
"Vox","carry","Breaking Point","Sprint Boots","Reflex Block","Sorrowblade","Bonesaw","1"
"Vox","carry","Sorrowblade","Poisoned Shiv","Sprint Boots","Tornado Trigger","Light Armor","1"
"Vox","carry","Sorrowblade","Sprint Boots","Bonesaw","Reflex Block","Tyrant's Monocle","1"
"Vox","carry","Eve of Harvest","Dragonheart","Tornado Trigger","Kinetic Shield","Eve of Harvest","1"
"Vox","carry","Breaking Point","Sorrowblade","Journey Boots","Lucky Strike","Tyrant's Monocle","1"
"Vox","carry","Breaking Point","Aegis","Halcyon Chargers","Sorrowblade","Tyrant's Monocle","1"
"Vox","carry","Lucky Strike","Aegis","Broken Myth","Eve of Harvest","Coat of Plates","1"
"Vox","carry","Lucky Strike","Broken Myth","Halcyon Chargers","Frostburn","Aegis","1"
