"Grumpjaw","jungler","Aftershock","Stormcrown","3"
"Grumpjaw","jungler","Sorrowblade","War Treads","3"
"Grumpjaw","jungler","Sorrowblade","Aegis","3"
"Lyra","jungler","Fountain of Renewal","Alternating Current","3"
"Lyra","jungler","Eve of Harvest","Fountain of Renewal","3"
"Idris","captain","Sorrowblade","Blazing Salvo","3"
"Idris","captain","Barbed Needle","Heavy Steel","3"
"Idris","captain","Book of Eulogies","Weapon Blade","3"
"Grumpjaw","captain",NULL,NULL,"3"
"Grumpjaw","captain","Fountain of Renewal","Stormcrown","3"
"Lyra","captain","Stormcrown","Contraption","3"
"Lyra","captain","Alternating Current","Stormcrown","3"
"Lyra","captain","Travel Boots","Alternating Current","3"
"Lyra","captain","Heavy Prism","Blazing Salvo","3"
"Lyra","captain","Crucible","Travel Boots","3"
"Lyra","captain","Fountain of Renewal","Heavy Prism","3"
"Lyra","captain","Crucible","War Treads","3"
"Lyra","captain","Eve of Harvest","Heavy Prism","3"
"Lyra","captain","Fountain of Renewal","Alternating Current","3"
"Lyra","captain","Eclipse Prism","Halcyon Potion","3"
"Lyra","captain","Eve of Harvest","Blazing Salvo","3"
"Lyra","captain","Oakheart","Crystal Bit","3"
"Lyra","captain","Atlas Pauldron","Halcyon Chargers","3"
"Lyra","captain","Scout Trap","Fountain of Renewal","3"
"Lyra","captain","War Treads","Contraption","3"
"Lyra","captain","Fountain of Renewal","Flare","3"
"Lyra","captain","Energy Battery","Fountain of Renewal","3"
"Lyra","captain","Fountain of Renewal","Chronograph","3"
"Lyra","captain","Protector Contract","Fountain of Renewal","3"
"Joule","carry","Shatterglass","Echo","3"
"Joule","carry","Frostburn","Shatterglass","3"
"Joule","carry","Sorrowblade","Sprint Boots","3"
"Joule","carry","Aegis","Sorrowblade","3"
"Joule","carry","Poisoned Shiv","Sorrowblade","3"
"Joule","jungler","Metal Jacket","Shatterglass","3"
"Joule","jungler","Frostburn","Shatterglass","3"
"Joule","jungler","Travel Boots","Frostburn","3"
"Joule","jungler","Frostburn","Aegis","3"
"Joule","jungler","Halcyon Potion","Sorrowblade","3"
"Joule","jungler","Frostburn","Halcyon Chargers","3"
"Joule","jungler","Breaking Point","Tyrant's Monocle","3"
"Joule","jungler","Frostburn","Echo","3"
"Joule","jungler","Halcyon Chargers","Tornado Trigger","3"
"Joule","jungler","Halcyon Chargers","Sorrowblade","3"
"Joule","jungler","Sorrowblade","Sprint Boots","3"
"Joule","jungler","Sorrowblade","Poisoned Shiv","3"
"Joule","jungler","Eve of Harvest","Frostburn","3"
"Joule","captain","Sorrowblade","Sprint Boots","3"
"Joule","captain","Shatterglass","Travel Boots","3"
"Baptiste","captain","Journey Boots","Shatterglass","3"
"Baptiste","captain","Fountain of Renewal","Stormcrown","3"
"Vox","carry","Alternating Current","Heavy Prism","2"
"Vox","carry","Aegis","Serpent Mask","2"
"Vox","carry","Aegis","Alternating Current","2"
"Vox","carry","Serpent Mask","Sorrowblade","2"
"Vox","carry","Sorrowblade","Slumbering Husk","2"
"Vox","carry","Tyrant's Monocle","Halcyon Chargers","2"
"Vox","carry","Lucky Strike","Broken Myth","2"
"Vox","carry","Tyrant's Monocle","Sorrowblade","2"
"Vox","carry","Sprint Boots","Alternating Current","2"
"Vox","carry","Serpent Mask","Tornado Trigger","2"
"Vox","carry","Tyrant's Monocle","Tyrant's Monocle","2"
"Vox","carry","Alternating Current","Frostburn","2"
"Vox","carry","Aegis","Sorrowblade","2"
"Vox","carry","Tension Bow","Serpent Mask","2"
"Vox","carry","Aftershock","Broken Myth","2"
"Vox","carry","Book of Eulogies","Breaking Point","2"
"Vox","carry","Poisoned Shiv","Sprint Boots","2"
"Vox","carry","Metal Jacket","Sorrowblade","2"
"Vox","carry","Halcyon Chargers","Poisoned Shiv","2"
"Vox","carry","Tornado Trigger","Bonesaw","2"
"Vox","carry","Tornado Trigger","War Treads","2"
"Vox","carry","Breaking Point","Heavy Steel","2"
"Vox","carry","Lucky Strike","Aegis","2"
"Vox","carry","Halcyon Chargers","Breaking Point","2"
"Vox","carry","Poisoned Shiv","Tornado Trigger","2"
"Vox","carry","Aegis","Tornado Trigger","2"
"Vox","carry","Tornado Trigger","Sprint Boots","2"
"Vox","carry","Tornado Trigger","Tension Bow","2"
"Vox","carry","Travel Boots","Tension Bow","2"
"Vox","carry","Serpent Mask","Tyrant's Monocle","2"
"Vox","carry","Aegis","Bonesaw","2"
"Vox","carry","Breaking Point","Slumbering Husk","2"
"Vox","carry","Breaking Point","Six Sins","2"
"Vox","carry","Poisoned Shiv","Journey Boots","2"
"Vox","carry","Journey Boots","Coat of Plates","2"
"Vox","carry","Barbed Needle","Breaking Point","2"
"Vox","carry","Tornado Trigger","Tyrant's Monocle","2"
"Vox","carry","Breaking Point","Piercing Spear","2"
"Vox","carry","Serpent Mask","Poisoned Shiv","2"
"Vox","carry","Halcyon Chargers","Aegis","2"
"Vox","carry","Poisoned Shiv","Bonesaw","2"
"Vox","carry","Journey Boots","Serpent Mask","2"
"Celeste","carry","Eve of Harvest","Clockwork","2"
"Celeste","carry","Frostburn","Clockwork","2"
"Celeste","carry","Travel Boots","Clockwork","2"
"Celeste","carry","Broken Myth","Shatterglass","2"
"Celeste","carry",NULL,NULL,"2"
"Celeste","carry","Halcyon Chargers","Shatterglass","2"
"Celeste","carry","Travel Boots","Broken Myth","2"
"Celeste","carry","Clockwork","Shatterglass","2"
"Celeste","carry","Eve of Harvest","Alternating Current","2"
"Celeste","carry","Broken Myth","Halcyon Chargers","2"
"Catherine","carry","Fountain of Renewal","Contraption","2"
"Catherine","carry","Stormcrown","Aftershock","2"
"Vox","jungler","Sorrowblade","Breaking Point","2"
"Vox","jungler","Tyrant's Monocle","Sorrowblade","2"
"Vox","jungler","Tension Bow","Tornado Trigger","2"
"Vox","jungler","Journey Boots","Breaking Point","2"
"Vox","jungler","Halcyon Chargers","Aegis","2"
"Vox","jungler","Alternating Current","Aftershock","2"
"Vox","jungler","Breaking Point","Coat of Plates","2"
"Vox","jungler","Breaking Point","Journey Boots","2"
"Vox","jungler","Breaking Point","Aegis","2"
"Celeste","jungler","Eve of Harvest","Shatterglass","2"
"Celeste","jungler","Frostburn","Aegis","2"
"Celeste","jungler","Travel Boots","Eve of Harvest","2"
"Celeste","jungler","Broken Myth","Frostburn","2"
"Celeste","jungler","Eve of Harvest","Travel Boots","2"
"Celeste","jungler","Shatterglass","Broken Myth","2"
"Celeste","jungler","Broken Myth","Reflex Block","2"
"Catherine","jungler","Fountain of Renewal","Halcyon Chargers","2"
"Catherine","jungler","Halcyon Chargers","Fountain of Renewal","2"
"Catherine","jungler","Fountain of Renewal","Aftershock","2"
"Vox","captain","Sorrowblade","Sprint Boots","2"
"Vox","captain","Sorrowblade","Tornado Trigger","2"
"Vox","captain","Breaking Point","Heavy Steel","2"
"Vox","captain","Weapon Blade","Weapon Blade","2"
"Vox","captain","Breaking Point","Travel Boots","2"
"Vox","captain","Tyrant's Monocle","Breaking Point","2"
"Vox","captain",NULL,NULL,"2"
"Vox","captain","Heavy Steel","Swift Shooter","2"
"Vox","captain","Breaking Point","Halcyon Potion","2"
"Vox","captain","Blazing Salvo","Weapon Blade","2"
"Celeste","captain","Frostburn","Eve of Harvest","2"
"Celeste","captain","Crystal Bit","Crystal Bit","2"
"Celeste","captain","Shatterglass","Clockwork","2"
"Celeste","captain","Halcyon Chargers","Eve of Harvest","2"
"Celeste","captain","Eve of Harvest","Clockwork","2"
"Celeste","captain","Clockwork","Shatterglass","2"
"Celeste","captain","Heavy Prism","Void Battery","2"
"Celeste","captain","Eve of Harvest","Crystal Bit","2"
"Catherine","captain","Halcyon Potion","Light Shield","2"
"Catherine","captain","Crucible","Atlas Pauldron","2"
"Catherine","captain","Stormcrown","Flare Gun","2"
"Catherine","captain","Fountain of Renewal","Aegis","2"
"Catherine","captain","Fountain of Renewal","Halcyon Potion","2"
"Catherine","captain","Halcyon Chargers","Crucible","2"
"Catherine","captain","Ironguard Contract","Oakheart","2"
"Catherine","captain","Aftershock","Stormcrown","2"
"Catherine","captain","Fountain of Renewal","Blazing Salvo","2"
"Catherine","captain","Oakheart","Ironguard Contract","2"
"Catherine","captain","Flare Gun","Halcyon Chargers","2"
"Catherine","captain","Metal Jacket","Aegis","2"
"Catherine","captain","Coat of Plates","Heavy Steel","2"
"Catherine","captain","Halcyon Chargers","Stormcrown","2"
"Catherine","captain","Kinetic Shield","Stormguard Banner","2"
"Catherine","captain","Stormguard Banner","Fountain of Renewal","2"
"Catherine","carry","Aftershock","Stormcrown","2"
"Catherine","carry","Aftershock","Fountain of Renewal","2"
"Ringo","carry","Sorrowblade","Book of Eulogies","2"
"Ringo","carry","Breaking Point","Serpent Mask","2"
"Ringo","carry","Halcyon Chargers","Tornado Trigger","2"
"Ringo","carry","Aegis","Breaking Point","2"
"Ringo","carry","Serpent Mask","Tornado Trigger","2"
"Ringo","carry","Halcyon Chargers","Clockwork","2"
"Ringo","carry","Alternating Current","Clockwork","2"
"Ringo","carry","Halcyon Chargers","Breaking Point","2"
"Ringo","carry","Breaking Point","Blazing Salvo","2"
"Ringo","carry","Tornado Trigger","Coat of Plates","2"
"Ringo","carry","Tension Bow","Journey Boots","2"
"Ringo","carry","Alternating Current","Aegis","2"
"Ringo","carry","Stormcrown","Shatterglass","2"
"Ringo","carry","Travel Boots","Travel Boots","2"
"Ringo","carry","Serpent Mask","Travel Boots","2"
"Ringo","carry","Kinetic Shield","Sorrowblade","2"
"Ringo","carry","Tension Bow","Tyrant's Monocle","2"
"Ringo","carry","Tension Bow","Sprint Boots","2"
"Ringo","carry","Travel Boots","Alternating Current","2"
"Ringo","carry","Tornado Trigger","Tension Bow","2"
"Ringo","carry","Sorrowblade","Stormcrown","2"
"Ringo","carry","Tornado Trigger","Halcyon Chargers","2"
"Ringo","carry","Sorrowblade","Halcyon Potion","2"
"Ringo","carry","Halcyon Chargers","Halcyon Chargers","2"
"Ringo","carry","Alternating Current","Echo","2"
"Ringo","carry","Shatterglass","Alternating Current","2"
"Ringo","carry","Serpent Mask","Sorrowblade","2"
"Ringo","carry","Halcyon Potion","Sorrowblade","2"
"Ringo","carry","Alternating Current","Sorrowblade","2"
"Ringo","carry","Travel Boots","Tornado Trigger","2"
"Ringo","carry","Journey Boots","Breaking Point","2"
"Catherine","jungler","Fountain of Renewal","Sprint Boots","2"
"Catherine","jungler","Crucible","Fountain of Renewal","2"
"Catherine","jungler","Fountain of Renewal","Contraption","2"
"Catherine","jungler","Tornado Trigger","Fountain of Renewal","2"
"Catherine","jungler","Stormcrown","Dragonheart","2"
"Catherine","jungler","Fountain of Renewal","Metal Jacket","2"
"Catherine","jungler","Breaking Point","Poisoned Shiv","2"
"Catherine","jungler","Serpent Mask","Fountain of Renewal","2"
"Ringo","jungler","Travel Boots","Tornado Trigger","2"
"Ringo","jungler","Breaking Point","Tyrant's Monocle","2"
"Ringo","jungler","Alternating Current","Travel Boots","2"
"Ringo","jungler","Lucky Strike","Shatterglass","2"
"Ringo","jungler","Tension Bow","Tornado Trigger","2"
"Ringo","jungler","Clockwork","Alternating Current","2"
"Ringo","jungler",NULL,NULL,"2"
"Ringo","jungler","Alternating Current","Clockwork","2"
"Ringo","jungler","Sorrowblade","Reflex Block","2"
"Ringo","jungler","Sorrowblade","Atlas Pauldron","2"
"Ringo","jungler","Alternating Current","Broken Myth","2"
"Ringo","jungler","Alternating Current","Halcyon Chargers","2"
"Catherine","captain","Coat of Plates","Fountain of Renewal","2"
"Catherine","captain","Light Armor","Fountain of Renewal","2"
"Catherine","captain","Crucible","Metal Jacket","2"
"Catherine","captain","Slumbering Husk","Travel Boots","2"
"Catherine","captain","Travel Boots","Contraption","2"
"Catherine","captain","Sprint Boots","Stormguard Banner","2"
"Catherine","captain","Stormguard Banner","Sprint Boots","2"
"Catherine","captain","Fountain of Renewal","Shatterglass","2"
"Catherine","captain","Fountain of Renewal","Kinetic Shield","2"
"Catherine","captain","Fountain of Renewal","Light Armor","2"
"Catherine","captain","Energy Battery","Fountain of Renewal","2"
"Catherine","captain","Fountain of Renewal","Void Battery","2"
"Catherine","captain","Clockwork","Fountain of Renewal","2"
"Catherine","captain","Lifespring","Sprint Boots","2"
"Catherine","captain","Fountain of Renewal","Hourglass","2"
"Catherine","captain","War Treads","Atlas Pauldron","2"
"Catherine","captain","Contraption","War Treads","2"
"Ringo","captain",NULL,NULL,"2"
"Ringo","captain","Heavy Steel","Weapon Blade","2"
"Ringo","captain","Sorrowblade","Tension Bow","2"
"Ringo","captain","Breaking Point","Travel Boots","2"
"Ringo","captain","Crystal Bit","Energy Battery","2"
"Ringo","captain","Tornado Trigger","Sorrowblade","2"
"Ringo","captain","Tension Bow","Journey Boots","2"
"Ringo","captain","Alternating Current","Energy Battery","2"
"Ringo","captain","Sprint Boots","Six Sins","2"
"Ringo","captain","Sorrowblade","Crucible","2"
"Ringo","captain","Tornado Trigger","Travel Boots","2"
"Ringo","captain","Breaking Point","Sorrowblade","2"
"Ringo","captain","Sorrowblade","Aegis","2"
"Ringo","captain","Halcyon Potion","Halcyon Potion","2"
"Ringo","captain","Sprint Boots","Heavy Steel","2"
"Ringo","captain","Void Battery","Alternating Current","2"
"Ringo","captain","Heavy Steel","Tornado Trigger","2"
"Ringo","carry","Sorrowblade","Energy Battery","2"
"Ringo","carry","Serpent Mask","Halcyon Chargers","2"
"Ringo","carry","Tyrant's Monocle","Tyrant's Monocle","2"
"Ringo","carry","Lucky Strike","Halcyon Chargers","2"
"Ringo","carry","Tyrant's Monocle","Sorrowblade","2"
"Ringo","carry","Aegis","Alternating Current","2"
"Ringo","carry","Reflex Block","Lucky Strike","2"
"Ringo","carry","Broken Myth","Alternating Current","2"
"Ringo","carry","Shatterglass","Light Armor","2"
"Ringo","carry","Travel Boots","Light Armor","2"
"Adagio","carry","Broken Myth","Crucible","2"
"Adagio","carry","Fountain of Renewal","Alternating Current","2"
"Adagio","carry","Crucible","Alternating Current","2"
"Adagio","carry","Journey Boots","Fountain of Renewal","2"
"Adagio","carry","Eve of Harvest","War Treads","2"
"Adagio","carry","Fountain of Renewal","Clockwork","2"
"Adagio","carry","Contraption","War Treads","2"
"Adagio","carry","Travel Boots","Tornado Trigger","2"
"Adagio","carry","Stormcrown","Alternating Current","2"
"Adagio","carry","Shatterglass","Travel Boots","2"
"Adagio","carry","Fountain of Renewal","Halcyon Chargers","2"
"Adagio","carry","Sorrowblade","Aegis","2"
"Adagio","carry","Crucible","Travel Boots","2"
"Adagio","carry","Journey Boots","Tornado Trigger","2"
"Koshka","carry","Shatterglass","Broken Myth","2"
"Koshka","carry","Shatterglass","Slumbering Husk","2"
"Ringo","jungler","Sorrowblade","Serpent Mask","2"
"Adagio","jungler","Fountain of Renewal","Halcyon Chargers","2"
"Adagio","jungler","Tension Bow","Tornado Trigger","2"
"Adagio","jungler","Fountain of Renewal","Crucible","2"
"Adagio","jungler","Alternating Current","Journey Boots","2"
"Koshka","jungler","War Treads","Shatterglass","2"
"Koshka","jungler","Aftershock","Eclipse Prism","2"
"Koshka","jungler","Stormcrown","Sprint Boots","2"
"Koshka","jungler","Coat of Plates","Broken Myth","2"
"Koshka","jungler","Halcyon Chargers","Aftershock","2"
"Koshka","jungler","Piercing Shard","Shatterglass","2"
"Koshka","jungler","Shatterglass","Frostburn","2"
"Koshka","jungler","Kinetic Shield","Travel Boots","2"
"Koshka","jungler","Broken Myth","Eve of Harvest","2"
"Koshka","jungler","Broken Myth","Halcyon Chargers","2"
"Koshka","jungler","Travel Boots","Broken Myth","2"
"Koshka","jungler","Halcyon Chargers","Reflex Block","2"
"Koshka","jungler","Shatterglass","Crucible","2"
"Koshka","jungler","Aftershock","Frostburn","2"
"Koshka","jungler","Shatterglass","Void Battery","2"
"Koshka","jungler","Broken Myth","Sprint Boots","2"
"Koshka","jungler","Alternating Current","Eclipse Prism","2"
"Koshka","jungler","Shatterglass","Chronograph","2"
"Koshka","jungler","Aftershock","Halcyon Potion","2"
"Koshka","jungler","Aftershock","Clockwork","2"
"Koshka","jungler","Aegis","Aftershock","2"
"Koshka","jungler","Alternating Current","Aftershock","2"
"Koshka","jungler","Frostburn","Reflex Block","2"
"Koshka","jungler","Alternating Current","Heavy Prism","2"
"Ringo","captain","Sorrowblade","Lucky Strike","2"
"Ringo","captain","Alternating Current","Heavy Prism","2"
"Adagio","captain","Fountain of Renewal","Heavy Prism","2"
"Adagio","captain","Shatterglass","Fountain of Renewal","2"
"Adagio","captain","Void Battery","Fountain of Renewal","2"
"Adagio","captain","Broken Myth","Fountain of Renewal","2"
"Adagio","captain","Fountain of Renewal","Crystal Bit","2"
"Adagio","captain","Flare Gun","Halcyon Chargers","2"
"Adagio","captain","Fountain of Renewal","Shatterglass","2"
"Adagio","captain","Travel Boots","Alternating Current","2"
"Adagio","captain","Fountain of Renewal","Energy Battery","2"
"Adagio","captain","Flare Gun","Atlas Pauldron","2"
"Adagio","captain","Stormcrown","Sprint Boots","2"
"Adagio","captain","War Treads","Void Battery","2"
"Adagio","captain","Atlas Pauldron","Flare Gun","2"
"Adagio","captain","Sprint Boots","Alternating Current","2"
"Adagio","captain","Nullwave Gauntlet","Fountain of Renewal","2"
"Adagio","captain","Echo","Fountain of Renewal","2"
"Adagio","captain","Oakheart","Sprint Boots","2"
"Adagio","captain","Oakheart","Ironguard Contract","2"
"Adagio","captain","War Treads","Swift Shooter","2"
"Adagio","captain","Dragonheart","Fountain of Renewal","2"
"Adagio","captain","Flare","Fountain of Renewal","2"
"Adagio","captain","War Treads","Alternating Current","2"
"Adagio","captain","Fountain of Renewal","Reflex Block","2"
"Adagio","captain","Fountain of Renewal","Light Armor","2"
"Adagio","captain","Fountain of Renewal","Scout Trap","2"
"Koshka","captain","Aftershock","Shatterglass","2"
"Koshka","captain","Shatterglass","Broken Myth","2"
"Koshka","captain","Shatterglass","Halcyon Chargers","2"
"Koshka","captain","Shatterglass","Shatterglass","2"
"Koshka","captain","Aftershock","Oakheart","2"
"Koshka","captain","Aftershock","Heavy Prism","2"
"Koshka","captain","Aftershock","Broken Myth","2"
"Koshka","captain","Alternating Current","Sprint Boots","2"
"Koshka","captain","Oakheart","Crystal Bit","2"
"Koshka","captain","Halcyon Chargers","Aegis","2"
"Koshka","captain","Reflex Block","Travel Boots","2"
